ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
verkhnekalymskkhanty-26_fatn-1,,verkhnekalymskkhanty,26_fatn,woːj,w.oː.j,w oː j,,Zhivlov2011,,false,^ w . oː . j $,default
vasjugankhanty-26_fatn-1,,vasjugankhanty,26_fatn,woːj,w.oː.j,w oː j,,Zhivlov2011,,false,^ w . oː . j $,default
vartovskojekhanty-26_fatn-1,,vartovskojekhanty,26_fatn,woːj,w.oː.j,w oː j,,Zhivlov2011,,false,^ w . oː . j $,default
likrisovskojekhanty-26_fatn-1,,likrisovskojekhanty,26_fatn,woːj,w.oː.j,w oː j,,Zhivlov2011,,false,^ w . oː . j $,default
malyjjugankhanty-26_fatn-1,,malyjjugankhanty,26_fatn,woj,w.o.j,w o j,,Zhivlov2011,,false,^ w . o . j $,default
tremjugankhanty-26_fatn-1,,tremjugankhanty,26_fatn,woj,w.o.j,w o j,,Zhivlov2011,,false,^ w . o . j $,default
jugankhanty-26_fatn-1,,jugankhanty,26_fatn,woj,w.o.j,w o j,,Zhivlov2011,,false,^ w . o . j $,default
upperdemjankakhanty-26_fatn-1,,upperdemjankakhanty,26_fatn,uːj,uː.j,uː j,,Zhivlov2011,,false,^ uː . j $,default
kondakhanty-26_fatn-1,,kondakhanty,26_fatn,yːj,yː.j,yː j,,Zhivlov2011,,false,^ yː . j $,default
nizjamkhanty-26_fatn-1,,nizjamkhanty,26_fatn,saχsə,s.a.χ.s.ə,s a χ s ə,,Zhivlov2011,,false,^ s . a . χ . s . ə $,default
sherkalykhanty-26_fatn-1,,sherkalykhanty,26_fatn,saχsə,s.a.χ.s.ə,s a χ s ə,,Zhivlov2011,,false,^ s . a . χ . s . ə $,default
kazymkhanty-26_fatn-1,,kazymkhanty,26_fatn,woj,w.o.j,w o j,,Zhivlov2011,,false,^ w . o . j $,default
synjakhanty-26_fatn-1,,synjakhanty,26_fatn,woj,w.o.j,w o j,,Zhivlov2011,,false,^ w . o . j $,default
obdorskkhanty-26_fatn-1,,obdorskkhanty,26_fatn,waj,w.a.j,w a j,,Zhivlov2011,,false,^ w . a . j $,default
northmansi-27_feather-1,,northmansi,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
middlelozvamansi-27_feather-1,,middlelozvamansi,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
lowerlozvamansi-27_feather-1,,lowerlozvamansi,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
pelymkamansi-27_feather-1,,pelymkamansi,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
kondamansi-27_feather-1,,kondamansi,27_feather,pon,p.o.n,p o n,,Zhivlov2011,,false,^ p . o . n $,default
tavdamansi-27_feather-1,,tavdamansi,27_feather,pon,p.o.n,p o n,,Zhivlov2011,,false,^ p . o . n $,default
vakhkhanty-27_feather-1,,vakhkhanty,27_feather,puːn,p.uː.n,p uː n,,Zhivlov2011,,false,^ p . uː . n $,default
verkhnekalymskkhanty-27_feather-1,,verkhnekalymskkhanty,27_feather,puːn,p.uː.n,p uː n,,Zhivlov2011,,false,^ p . uː . n $,default
vasjugankhanty-27_feather-1,,vasjugankhanty,27_feather,puːn,p.uː.n,p uː n,,Zhivlov2011,,false,^ p . uː . n $,default
likrisovskojekhanty-27_feather-1,,likrisovskojekhanty,27_feather,puːn,p.uː.n,p uː n,,Zhivlov2011,,false,^ p . uː . n $,default
malyjjugankhanty-27_feather-1,,malyjjugankhanty,27_feather,puːn,p.uː.n,p uː n,,Zhivlov2011,,false,^ p . uː . n $,default
tremjugankhanty-27_feather-1,,tremjugankhanty,27_feather,puːn,p.uː.n,p uː n,,Zhivlov2011,,false,^ p . uː . n $,default
upperdemjankakhanty-27_feather-1,,upperdemjankakhanty,27_feather,pyːn,p.yː.n,p yː n,,Zhivlov2011,,false,^ p . yː . n $,default
kondakhanty-27_feather-1,,kondakhanty,27_feather,pyːn,p.yː.n,p yː n,,Zhivlov2011,,false,^ p . yː . n $,default
nizjamkhanty-27_feather-1,,nizjamkhanty,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
sherkalykhanty-27_feather-1,,sherkalykhanty,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
kazymkhanty-27_feather-1,,kazymkhanty,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
synjakhanty-27_feather-1,,synjakhanty,27_feather,pun,p.u.n,p u n,,Zhivlov2011,,false,^ p . u . n $,default
obdorskkhanty-27_feather-1,,obdorskkhanty,27_feather,puːn,p.uː.n,p uː n,,Zhivlov2011,,false,^ p . uː . n $,default
northmansi-28_fire-1,,northmansi,28_fire,uʎæ,u.ʎ.æ,u ʎ æ,,Zhivlov2011,,false,^ u . ʎ . æ $,default
middlelozvamansi-28_fire-1,,middlelozvamansi,28_fire,toɔt,t.oɔ.t,t oɔ t,,Zhivlov2011,,false,^ t . oɔ . t $,default
lowerlozvamansi-28_fire-1,,lowerlozvamansi,28_fire,tɔːt,t.ɔː.t,t ɔː t,,Zhivlov2011,,false,^ t . ɔː . t $,default
pelymkamansi-28_fire-1,,pelymkamansi,28_fire,oɔrəsʲ,oɔ.r.ə.sʲ,oɔ r ə sʲ,,Zhivlov2011,,false,^ oɔ . r . ə . sʲ $,default
kondamansi-28_fire-1,,kondamansi,28_fire,tɔut,t.ɔu.t,t ɔu t,,Zhivlov2011,,false,^ t . ɔu . t $,default
tavdamansi-28_fire-1,,tavdamansi,28_fire,tæut,t.æu.t,t æ u t,,Zhivlov2011,,false,^ t . æ u . t $,default
vakhkhanty-28_fire-1,,vakhkhanty,28_fire,tœɣət,t.œ.ɣ.ə.t,t œ ɣ ə t,,Zhivlov2011,,false,^ t . œ . ɣ . ə . t $,default
verkhnekalymskkhanty-28_fire-1,,verkhnekalymskkhanty,28_fire,tœɣət,t.œ.ɣ.ə.t,t œ ɣ ə t,,Zhivlov2011,,false,^ t . œ . ɣ . ə . t $,default
vasjugankhanty-28_fire-1,,vasjugankhanty,28_fire,tœɣət,t.œ.ɣ.ə.t,t œ ɣ ə t,,Zhivlov2011,,false,^ t . œ . ɣ . ə . t $,default
vartovskojekhanty-28_fire-1,,vartovskojekhanty,28_fire,tœɣət,t.œ.ɣ.ə.t,t œ ɣ ə t,,Zhivlov2011,,false,^ t . œ . ɣ . ə . t $,default
likrisovskojekhanty-28_fire-1,,likrisovskojekhanty,28_fire,teɣʷət,t.e.ɣʷ.ə.t,t e ɣʷ ə t,,Zhivlov2011,,false,^ t . e . ɣʷ . ə . t $,default
malyjjugankhanty-28_fire-1,,malyjjugankhanty,28_fire,teɣʷət,t.e.ɣʷ.ə.t,t e ɣʷ ə t,,Zhivlov2011,,false,^ t . e . ɣʷ . ə . t $,default
tremjugankhanty-28_fire-1,,tremjugankhanty,28_fire,teɣʷət,t.e.ɣʷ.ə.t,t e ɣʷ ə t,,Zhivlov2011,,false,^ t . e . ɣʷ . ə . t $,default
jugankhanty-28_fire-1,,jugankhanty,28_fire,tewət,t.e.w.ə.t,t e w ə t,,Zhivlov2011,,false,^ t . e . w . ə . t $,default
upperdemjankakhanty-28_fire-1,,upperdemjankakhanty,28_fire,tyːt,t.yː.t,t yː t,,Zhivlov2011,,false,^ t . yː . t $,default
kondakhanty-28_fire-1,,kondakhanty,28_fire,tyːt,t.yː.t,t yː t,,Zhivlov2011,,false,^ t . yː . t $,default
nizjamkhanty-28_fire-1,,nizjamkhanty,28_fire,tut,t.u.t,t u t,,Zhivlov2011,,false,^ t . u . t $,default
sherkalykhanty-28_fire-1,,sherkalykhanty,28_fire,tut,t.u.t,t u t,,Zhivlov2011,,false,^ t . u . t $,default
kazymkhanty-28_fire-1,,kazymkhanty,28_fire,tut,t.u.t,t u t,,Zhivlov2011,,false,^ t . u . t $,default
synjakhanty-28_fire-1,,synjakhanty,28_fire,tut,t.u.t,t u t,,Zhivlov2011,,false,^ t . u . t $,default
obdorskkhanty-28_fire-1,,obdorskkhanty,28_fire,tuːt,t.uː.t,t uː t,,Zhivlov2011,,false,^ t . uː . t $,default
northmansi-29_fish-1,,northmansi,29_fish,χul,χ.u.l,χ u l,,Zhivlov2011,,false,^ χ . u . l $,default
middlelozvamansi-29_fish-1,,middlelozvamansi,29_fish,qul,q.u.l,q u l,,Zhivlov2011,,false,^ q . u . l $,default
lowerlozvamansi-29_fish-1,,lowerlozvamansi,29_fish,qul,q.u.l,q u l,,Zhivlov2011,,false,^ q . u . l $,default
pelymkamansi-29_fish-1,,pelymkamansi,29_fish,qul,q.u.l,q u l,,Zhivlov2011,,false,^ q . u . l $,default
kondamansi-29_fish-1,,kondamansi,29_fish,qul,q.u.l,q u l,,Zhivlov2011,,false,^ q . u . l $,default
tavdamansi-29_fish-1,,tavdamansi,29_fish,qol,q.o.l,q o l,,Zhivlov2011,,false,^ q . o . l $,default
vakhkhanty-29_fish-1,,vakhkhanty,29_fish,kuːl,k.uː.l,k uː l,,Zhivlov2011,,false,^ k . uː . l $,default
verkhnekalymskkhanty-29_fish-1,,verkhnekalymskkhanty,29_fish,kuːl,k.uː.l,k uː l,,Zhivlov2011,,false,^ k . uː . l $,default
vasjugankhanty-29_fish-1,,vasjugankhanty,29_fish,kuːl,k.uː.l,k uː l,,Zhivlov2011,,false,^ k . uː . l $,default
vartovskojekhanty-29_fish-1,,vartovskojekhanty,29_fish,kuːɬ,k.uː.ɬ,k uː ɬ,,Zhivlov2011,,false,^ k . uː . ɬ $,default
likrisovskojekhanty-29_fish-1,,likrisovskojekhanty,29_fish,kuːθ,k.uː.θ,k uː θ,,Zhivlov2011,,false,^ k . uː . θ $,default
malyjjugankhanty-29_fish-1,,malyjjugankhanty,29_fish,kuːɬ,k.uː.ɬ,k uː ɬ,,Zhivlov2011,,false,^ k . uː . ɬ $,default
tremjugankhanty-29_fish-1,,tremjugankhanty,29_fish,kuːɬ,k.uː.ɬ,k uː ɬ,,Zhivlov2011,,false,^ k . uː . ɬ $,default
jugankhanty-29_fish-1,,jugankhanty,29_fish,kuːɬ,k.uː.ɬ,k uː ɬ,,Zhivlov2011,,false,^ k . uː . ɬ $,default
upperdemjankakhanty-29_fish-1,,upperdemjankakhanty,29_fish,χuːtj,χ.uː.t.j,χ uː t j,,Zhivlov2011,,false,^ χ . uː . t . j $,default
kondakhanty-29_fish-1,,kondakhanty,29_fish,χuːtj,χ.uː.t.j,χ uː t j,,Zhivlov2011,,false,^ χ . uː . t . j $,default
nizjamkhanty-29_fish-1,,nizjamkhanty,29_fish,χut,χ.u.t,χ u t,,Zhivlov2011,,false,^ χ . u . t $,default
sherkalykhanty-29_fish-1,,sherkalykhanty,29_fish,χut,χ.u.t,χ u t,,Zhivlov2011,,false,^ χ . u . t $,default
kazymkhanty-29_fish-1,,kazymkhanty,29_fish,χuɬ,χ.u.ɬ,χ u ɬ,,Zhivlov2011,,false,^ χ . u . ɬ $,default
synjakhanty-29_fish-1,,synjakhanty,29_fish,χul,χ.u.l,χ u l,,Zhivlov2011,,false,^ χ . u . l $,default
obdorskkhanty-29_fish-1,,obdorskkhanty,29_fish,χuːl,χ.uː.l,χ uː l,,Zhivlov2011,,false,^ χ . uː . l $,default
northmansi-30_flyv-1,,northmansi,30_flyv,tɨːli,t.ɨː.l.i,t ɨː l i,,Zhivlov2011,,false,^ t . ɨː . l . i $,default
middlelozvamansi-30_flyv-1,,middlelozvamansi,30_flyv,tɨːli,t.ɨː.l.i,t ɨː l i,,Zhivlov2011,,false,^ t . ɨː . l . i $,default
lowerlozvamansi-30_flyv-1,,lowerlozvamansi,30_flyv,tiːli,t.iː.l.i,t iː l i,,Zhivlov2011,,false,^ t . iː . l . i $,default
pelymkamansi-30_flyv-1,,pelymkamansi,30_flyv,təɨli,t.əɨ.l.i,t ə ɨ l i,,Zhivlov2011,,false,^ t . ə ɨ . l . i $,default
kondamansi-30_flyv-1,,kondamansi,30_flyv,təɨli,t.əɨ.l.i,t ə ɨ l i,,Zhivlov2011,,false,^ t . ə ɨ . l . i $,default
tavdamansi-30_flyv-1,,tavdamansi,30_flyv,tæulænt,t.æu.l.æ.n.t,t æ u l æ n t,,Zhivlov2011,,false,^ t . æ u . l . æ . n . t $,default
vakhkhanty-30_flyv-1,,vakhkhanty,30_flyv,leɣəl,l.e.ɣ.ə.l,l e ɣ ə l,,Zhivlov2011,,false,^ l . e . ɣ . ə . l $,default
tremjugankhanty-30_flyv-1,,tremjugankhanty,30_flyv,ɬeɣəɬ,ɬ.e.ɣ.ə.ɬ,ɬ e ɣ ə ɬ,,Zhivlov2011,,false,^ ɬ . e . ɣ . ə . ɬ $,default
jugankhanty-30_flyv-1,,jugankhanty,30_flyv,ɬeɣəɬ,ɬ.e.ɣ.ə.ɬ,ɬ e ɣ ə ɬ,,Zhivlov2011,,false,^ ɬ . e . ɣ . ə . ɬ $,default
upperdemjankakhanty-30_flyv-1,,upperdemjankakhanty,30_flyv,teɣət,t.e.ɣ.ə.t,t e ɣ ə t,,Zhivlov2011,,false,^ t . e . ɣ . ə . t $,default
kondakhanty-30_flyv-1,,kondakhanty,30_flyv,teɣət,t.e.ɣ.ə.t,t e ɣ ə t,,Zhivlov2011,,false,^ t . e . ɣ . ə . t $,default
sherkalykhanty-30_flyv-1,,sherkalykhanty,30_flyv,jaŋχ,j.a.ŋ.χ,j a ŋ χ,,Zhivlov2011,,false,^ j . a . ŋ . χ $,default
kazymkhanty-30_flyv-1,,kazymkhanty,30_flyv,jaŋ,j.a.ŋ,j a ŋ,,Zhivlov2011,,false,^ j . a . ŋ $,default
synjakhanty-30_flyv-1,,synjakhanty,30_flyv,jaŋχ,j.a.ŋ.χ,j a ŋ χ,,Zhivlov2011,,false,^ j . a . ŋ . χ $,default
northmansi-31_foot-1,,northmansi,31_foot,laɣɨl,l.a.ɣ.ɨ.l,l a ɣ ɨ l,,Zhivlov2011,,false,^ l . a . ɣ . ɨ . l $,default
middlelozvamansi-31_foot-1,,middlelozvamansi,31_foot,ləl,l.ə.l,l ə l,,Zhivlov2011,,false,^ l . ə . l $,default
lowerlozvamansi-31_foot-1,,lowerlozvamansi,31_foot,ləl,l.ə.l,l ə l,,Zhivlov2011,,false,^ l . ə . l $,default
pelymkamansi-31_foot-1,,pelymkamansi,31_foot,ləl,l.ə.l,l ə l,,Zhivlov2011,,false,^ l . ə . l $,default
kondamansi-31_foot-1,,kondamansi,31_foot,ləl,l.ə.l,l ə l,,Zhivlov2011,,false,^ l . ə . l $,default
tavdamansi-31_foot-1,,tavdamansi,31_foot,laəl,l.aə.l,l a ə l,,Zhivlov2011,,false,^ l . a ə . l $,default
vakhkhanty-31_foot-1,,vakhkhanty,31_foot,kœr,k.œ.r,k œ r,,Zhivlov2011,,false,^ k . œ . r $,default
verkhnekalymskkhanty-31_foot-1,,verkhnekalymskkhanty,31_foot,kœr,k.œ.r,k œ r,,Zhivlov2011,,false,^ k . œ . r $,default
vasjugankhanty-31_foot-1,,vasjugankhanty,31_foot,kœr,k.œ.r,k œ r,,Zhivlov2011,,false,^ k . œ . r $,default
tremjugankhanty-31_foot-1,,tremjugankhanty,31_foot,kœr,k.œ.r,k œ r,,Zhivlov2011,,false,^ k . œ . r $,default
jugankhanty-31_foot-1,,jugankhanty,31_foot,kœr,k.œ.r,k œ r,,Zhivlov2011,,false,^ k . œ . r $,default
upperdemjankakhanty-31_foot-1,,upperdemjankakhanty,31_foot,kor,k.o.r,k o r,,Zhivlov2011,,false,^ k . o . r $,default
kondakhanty-31_foot-1,,kondakhanty,31_foot,kor,k.o.r,k o r,,Zhivlov2011,,false,^ k . o . r $,default
nizjamkhanty-31_foot-1,,nizjamkhanty,31_foot,kur,k.u.r,k u r,,Zhivlov2011,,false,^ k . u . r $,default
sherkalykhanty-31_foot-1,,sherkalykhanty,31_foot,kur,k.u.r,k u r,,Zhivlov2011,,false,^ k . u . r $,default
kazymkhanty-31_foot-1,,kazymkhanty,31_foot,kur,k.u.r,k u r,,Zhivlov2011,,false,^ k . u . r $,default
synjakhanty-31_foot-1,,synjakhanty,31_foot,kur,k.u.r,k u r,,Zhivlov2011,,false,^ k . u . r $,default
obdorskkhanty-31_foot-1,,obdorskkhanty,31_foot,kuːr,k.uː.r,k uː r,,Zhivlov2011,,false,^ k . uː . r $,default
northmansi-32_full-1,,northmansi,32_full,taɣɨl,t.a.ɣ.ɨ.l,t a ɣ ɨ l,,Zhivlov2011,,false,^ t . a . ɣ . ɨ . l $,default
middlelozvamansi-32_full-1,,middlelozvamansi,32_full,taɨl,t.aɨ.l,t a ɨ l,,Zhivlov2011,,false,^ t . a ɨ . l $,default
lowerlozvamansi-32_full-1,,lowerlozvamansi,32_full,taɨl,t.aɨ.l,t a ɨ l,,Zhivlov2011,,false,^ t . a ɨ . l $,default
pelymkamansi-32_full-1,,pelymkamansi,32_full,tæɣɨl,t.æ.ɣ.ɨ.l,t æ ɣ ɨ l,,Zhivlov2011,,false,^ t . æ . ɣ . ɨ . l $,default
kondamansi-32_full-1,,kondamansi,32_full,taɣɨl,t.a.ɣ.ɨ.l,t a ɣ ɨ l,,Zhivlov2011,,false,^ t . a . ɣ . ɨ . l $,default
tavdamansi-32_full-1,,tavdamansi,32_full,tæul,t.æu.l,t æ u l,,Zhivlov2011,,false,^ t . æ u . l $,default
vakhkhanty-32_full-1,,vakhkhanty,32_full,teːlɣæːl,t.eː.l.ɣ.æː.l,t eː l ɣ æː l,,Zhivlov2011,,false,^ t . eː . l . ɣ . æː . l $,default
verkhnekalymskkhanty-32_full-1,,verkhnekalymskkhanty,32_full,teːl,t.eː.l,t eː l,,Zhivlov2011,,false,^ t . eː . l $,default
vasjugankhanty-32_full-1,,vasjugankhanty,32_full,teːl,t.eː.l,t eː l,,Zhivlov2011,,false,^ t . eː . l $,default
likrisovskojekhanty-32_full-1,,likrisovskojekhanty,32_full,tæθ,t.æ.θ,t æ θ,,Zhivlov2011,,false,^ t . æ . θ $,default
malyjjugankhanty-32_full-1,,malyjjugankhanty,32_full,tæɬ,t.æ.ɬ,t æ ɬ,,Zhivlov2011,,false,^ t . æ . ɬ $,default
tremjugankhanty-32_full-1,,tremjugankhanty,32_full,tæɬ,t.æ.ɬ,t æ ɬ,,Zhivlov2011,,false,^ t . æ . ɬ $,default
jugankhanty-32_full-1,,jugankhanty,32_full,tæɬəɬ,t.æ.ɬ.ə.ɬ,t æ ɬ ə ɬ,,Zhivlov2011,,false,^ t . æ . ɬ . ə . ɬ $,default
upperdemjankakhanty-32_full-1,,upperdemjankakhanty,32_full,teːt,t.eː.t,t eː t,,Zhivlov2011,,false,^ t . eː . t $,default
kondakhanty-32_full-1,,kondakhanty,32_full,teːt,t.eː.t,t eː t,,Zhivlov2011,,false,^ t . eː . t $,default
nizjamkhanty-32_full-1,,nizjamkhanty,32_full,teːt,t.eː.t,t eː t,,Zhivlov2011,,false,^ t . eː . t $,default
sherkalykhanty-32_full-1,,sherkalykhanty,32_full,teːt,t.eː.t,t eː t,,Zhivlov2011,,false,^ t . eː . t $,default
kazymkhanty-32_full-1,,kazymkhanty,32_full,tɛːɬ,t.ɛː.ɬ,t ɛː ɬ,,Zhivlov2011,,false,^ t . ɛː . ɬ $,default
synjakhanty-32_full-1,,synjakhanty,32_full,teːl,t.eː.l,t eː l,,Zhivlov2011,,false,^ t . eː . l $,default
obdorskkhanty-32_full-1,,obdorskkhanty,32_full,teːl,t.eː.l,t eː l,,Zhivlov2011,,false,^ t . eː . l $,default
northmansi-33_give-1,,northmansi,33_give,mɨːɣ,m.ɨː.ɣ,m ɨː ɣ,,Zhivlov2011,,false,^ m . ɨː . ɣ $,default
middlelozvamansi-33_give-1,,middlelozvamansi,33_give,mij,m.i.j,m i j,,Zhivlov2011,,false,^ m . i . j $,default
lowerlozvamansi-33_give-1,,lowerlozvamansi,33_give,miː,m.iː,m iː,,Zhivlov2011,,false,^ m . iː $,default
pelymkamansi-33_give-1,,pelymkamansi,33_give,mæji,m.æ.j.i,m æ j i,,Zhivlov2011,,false,^ m . æ . j . i $,default
kondamansi-33_give-1,,kondamansi,33_give,məɨɣ,m.əɨ.ɣ,m ə ɨ ɣ,,Zhivlov2011,,false,^ m . ə ɨ . ɣ $,default
tavdamansi-33_give-1,,tavdamansi,33_give,mæjænt,m.æ.j.æ.n.t,m æ j æ n t,,Zhivlov2011,,false,^ m . æ . j . æ . n . t $,default
vakhkhanty-33_give-1,,vakhkhanty,33_give,me,m.e,m e,,Zhivlov2011,,false,^ m . e $,default
vasjugankhanty-33_give-1,,vasjugankhanty,33_give,me,m.e,m e,,Zhivlov2011,,false,^ m . e $,default
tremjugankhanty-33_give-1,,tremjugankhanty,33_give,me,m.e,m e,,Zhivlov2011,,false,^ m . e $,default
jugankhanty-33_give-1,,jugankhanty,33_give,me,m.e,m e,,Zhivlov2011,,false,^ m . e $,default
upperdemjankakhanty-33_give-1,,upperdemjankakhanty,33_give,me,m.e,m e,,Zhivlov2011,,false,^ m . e $,default
kondakhanty-33_give-1,,kondakhanty,33_give,me,m.e,m e,,Zhivlov2011,,false,^ m . e $,default
nizjamkhanty-33_give-1,,nizjamkhanty,33_give,ma,m.a,m a,,Zhivlov2011,,false,^ m . a $,default
sherkalykhanty-33_give-1,,sherkalykhanty,33_give,ma,m.a,m a,,Zhivlov2011,,false,^ m . a $,default
kazymkhanty-33_give-1,,kazymkhanty,33_give,ma,m.a,m a,,Zhivlov2011,,false,^ m . a $,default
synjakhanty-33_give-1,,synjakhanty,33_give,ma,m.a,m a,,Zhivlov2011,,false,^ m . a $,default
obdorskkhanty-33_give-1,,obdorskkhanty,33_give,mæ,m.æ,m æ,,Zhivlov2011,,false,^ m . æ $,default
northmansi-34_good-1,,northmansi,34_good,jɔməs,j.ɔ.m.ə.s,j ɔ m ə s,,Zhivlov2011,,false,^ j . ɔ . m . ə . s $,default
middlelozvamansi-34_good-1,,middlelozvamansi,34_good,jæməs,j.æ.m.ə.s,j æ m ə s,,Zhivlov2011,,false,^ j . æ . m . ə . s $,default
lowerlozvamansi-34_good-1,,lowerlozvamansi,34_good,jæməs,j.æ.m.ə.s,j æ m ə s,,Zhivlov2011,,false,^ j . æ . m . ə . s $,default
pelymkamansi-34_good-1,,pelymkamansi,34_good,jɔməs,j.ɔ.m.ə.s,j ɔ m ə s,,Zhivlov2011,,false,^ j . ɔ . m . ə . s $,default
kondamansi-34_good-1,,kondamansi,34_good,jɔməs,j.ɔ.m.ə.s,j ɔ m ə s,,Zhivlov2011,,false,^ j . ɔ . m . ə . s $,default
tavdamansi-34_good-1,,tavdamansi,34_good,jumɔs,j.u.m.ɔ.s,j u m ɔ s,,Zhivlov2011,,false,^ j . u . m . ɔ . s $,default
vakhkhanty-34_good-1,,vakhkhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
verkhnekalymskkhanty-34_good-1,,verkhnekalymskkhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
vasjugankhanty-34_good-1,,vasjugankhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
vartovskojekhanty-34_good-1,,vartovskojekhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
likrisovskojekhanty-34_good-1,,likrisovskojekhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
malyjjugankhanty-34_good-1,,malyjjugankhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
tremjugankhanty-34_good-1,,tremjugankhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
jugankhanty-34_good-1,,jugankhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
upperdemjankakhanty-34_good-1,,upperdemjankakhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
kondakhanty-34_good-1,,kondakhanty,34_good,jem,j.e.m,j e m,,Zhivlov2011,,false,^ j . e . m $,default
nizjamkhanty-34_good-1,,nizjamkhanty,34_good,jam,j.a.m,j a m,,Zhivlov2011,,false,^ j . a . m $,default
sherkalykhanty-34_good-1,,sherkalykhanty,34_good,jam,j.a.m,j a m,,Zhivlov2011,,false,^ j . a . m $,default
kazymkhanty-34_good-1,,kazymkhanty,34_good,jam,j.a.m,j a m,,Zhivlov2011,,false,^ j . a . m $,default
synjakhanty-34_good-1,,synjakhanty,34_good,jam,j.a.m,j a m,,Zhivlov2011,,false,^ j . a . m $,default
obdorskkhanty-34_good-1,,obdorskkhanty,34_good,jiːm,j.iː.m,j iː m,,Zhivlov2011,,false,^ j . iː . m $,default
northmansi-35_green-1,,northmansi,35_green,ɲaːrpum,ɲ.aː.r.p.u.m,ɲ aː r p u m,,Zhivlov2011,,false,^ ɲ . aː . r . p . u . m $,default
middlelozvamansi-35_green-1,,middlelozvamansi,35_green,ɲoɔrpum,ɲ.oɔ.r.p.u.m,ɲ oɔ r p u m,,Zhivlov2011,,false,^ ɲ . oɔ . r . p . u . m $,default
pelymkamansi-35_green-1,,pelymkamansi,35_green,ɲɔːrpum,ɲ.ɔː.r.p.u.m,ɲ ɔː r p u m,,Zhivlov2011,,false,^ ɲ . ɔː . r . p . u . m $,default
kondamansi-35_green-1,,kondamansi,35_green,ɲoɔrpom,ɲ.oɔ.r.p.o.m,ɲ oɔ r p o m,,Zhivlov2011,,false,^ ɲ . oɔ . r . p . o . m $,default
tavdamansi-35_green-1,,tavdamansi,35_green,ɲærqɔr,ɲ.æ.r.q.ɔ.r,ɲ æ r q ɔ r,,Zhivlov2011,,false,^ ɲ . æ . r . q . ɔ . r $,default
tremjugankhanty-35_green-1,,tremjugankhanty,35_green,wastə,w.a.s.t.ə,w a s t ə,,Zhivlov2011,,false,^ w . a . s . t . ə $,default
jugankhanty-35_green-1,,jugankhanty,35_green,wastə,w.a.s.t.ə,w a s t ə,,Zhivlov2011,,false,^ w . a . s . t . ə $,default
upperdemjankakhanty-35_green-1,,upperdemjankakhanty,35_green,wastə,w.a.s.t.ə,w a s t ə,,Zhivlov2011,,false,^ w . a . s . t . ə $,default
kondakhanty-35_green-1,,kondakhanty,35_green,wastə,w.a.s.t.ə,w a s t ə,,Zhivlov2011,,false,^ w . a . s . t . ə $,default
nizjamkhanty-35_green-1,,nizjamkhanty,35_green,wostə,w.o.s.t.ə,w o s t ə,,Zhivlov2011,,false,^ w . o . s . t . ə $,default
sherkalykhanty-35_green-1,,sherkalykhanty,35_green,wostə,w.o.s.t.ə,w o s t ə,,Zhivlov2011,,false,^ w . o . s . t . ə $,default
kazymkhanty-35_green-1,,kazymkhanty,35_green,wostiː,w.o.s.t.iː,w o s t iː,,Zhivlov2011,,false,^ w . o . s . t . iː $,default
synjakhanty-35_green-1,,synjakhanty,35_green,wostiː,w.o.s.t.iː,w o s t iː,,Zhivlov2011,,false,^ w . o . s . t . iː $,default
obdorskkhanty-35_green-1,,obdorskkhanty,35_green,wastiː,w.a.s.t.iː,w a s t iː,,Zhivlov2011,,false,^ w . a . s . t . iː $,default
northmansi-36_hair-1,,northmansi,36_hair,aːt,aː.t,aː t,,Zhivlov2011,,false,^ aː . t $,default
middlelozvamansi-36_hair-1,,middlelozvamansi,36_hair,əːt,əː.t,əː t,,Zhivlov2011,,false,^ əː . t $,default
lowerlozvamansi-36_hair-1,,lowerlozvamansi,36_hair,əːt,əː.t,əː t,,Zhivlov2011,,false,^ əː . t $,default
pelymkamansi-36_hair-1,,pelymkamansi,36_hair,əːt,əː.t,əː t,,Zhivlov2011,,false,^ əː . t $,default
