ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
jugankhanty-4_belly-1-1,jugankhanty-4_belly-1,k.o.n,13,false,expert,Zhivlov2011,,,
upperdemjankakhanty-4_belly-1-1,upperdemjankakhanty-4_belly-1,p.oː.r.ə.χ,14,false,expert,Zhivlov2011,,,
kondakhanty-4_belly-1-1,kondakhanty-4_belly-1,χ.o.n,13,false,expert,Zhivlov2011,,,
nizjamkhanty-4_belly-1-1,nizjamkhanty-4_belly-1,χ.o.n,13,false,expert,Zhivlov2011,,,
sherkalykhanty-4_belly-1-1,sherkalykhanty-4_belly-1,χ.o.n,13,false,expert,Zhivlov2011,,,
kazymkhanty-4_belly-1-1,kazymkhanty-4_belly-1,χ.o.ɳ,13,false,expert,Zhivlov2011,,,
synjakhanty-4_belly-1-1,synjakhanty-4_belly-1,χ.o.ɳ,13,false,expert,Zhivlov2011,,,
obdorskkhanty-4_belly-1-1,obdorskkhanty-4_belly-1,χ.o.n,13,false,expert,Zhivlov2011,,,
northmansi-6_bird-1-1,northmansi-6_bird-1,t.ɔ.w.l.ə.ŋ.u.j,17,false,expert,Zhivlov2011,,,
middlelozvamansi-6_bird-1-1,middlelozvamansi-6_bird-1,t.ɔu.l.ə.ŋ.u.j,17,false,expert,Zhivlov2011,,,
lowerlozvamansi-6_bird-1-1,lowerlozvamansi-6_bird-1,u.j,17,false,expert,Zhivlov2011,,,
pelymkamansi-6_bird-1-1,pelymkamansi-6_bird-1,w.u.j,17,false,expert,Zhivlov2011,,,
kondamansi-6_bird-1-1,kondamansi-6_bird-1,w.u.j,17,false,expert,Zhivlov2011,,,
tavdamansi-6_bird-1-1,tavdamansi-6_bird-1,s.o.s.q.o.l,18,false,expert,Zhivlov2011,,,
vakhkhanty-6_bird-1-1,vakhkhanty-6_bird-1,w.aː.j.ə.ɣ,17,false,expert,Zhivlov2011,,,
vasjugankhanty-6_bird-1-1,vasjugankhanty-6_bird-1,w.aː.j.ə.ɣ,17,false,expert,Zhivlov2011,,,
tremjugankhanty-6_bird-1-1,tremjugankhanty-6_bird-1,t.o.ɣ.ɬ.ə.ŋ.w.ɔː.j.ə.ɣ,17,false,expert,Zhivlov2011,,,
upperdemjankakhanty-6_bird-1-1,upperdemjankakhanty-6_bird-1,t.o.χ.t.ə.ŋ.w.oː.j.ə,17,false,expert,Zhivlov2011,,,
sherkalykhanty-6_bird-1-1,sherkalykhanty-6_bird-1,w.ɔː.j,17,false,expert,Zhivlov2011,,,
kazymkhanty-6_bird-1-1,kazymkhanty-6_bird-1,t.o.χ.ɬ.ə.ŋ.w.ɔː.j,17,false,expert,Zhivlov2011,,,
northmansi-7_bite-1-1,northmansi-7_bite-1,p.u.r.i,19,false,expert,Zhivlov2011,,,
middlelozvamansi-7_bite-1-1,middlelozvamansi-7_bite-1,p.u.r.i,19,false,expert,Zhivlov2011,,,
lowerlozvamansi-7_bite-1-1,lowerlozvamansi-7_bite-1,p.u.r.i,19,false,expert,Zhivlov2011,,,
pelymkamansi-7_bite-1-1,pelymkamansi-7_bite-1,p.u.r.i,19,false,expert,Zhivlov2011,,,
kondamansi-7_bite-1-1,kondamansi-7_bite-1,p.o.r.i,19,false,expert,Zhivlov2011,,,
tavdamansi-7_bite-1-1,tavdamansi-7_bite-1,p.u.r,19,false,expert,Zhivlov2011,,,
vakhkhanty-7_bite-1-1,vakhkhanty-7_bite-1,p.o.r,19,false,expert,Zhivlov2011,,,
verkhnekalymskkhanty-7_bite-1-1,verkhnekalymskkhanty-7_bite-1,p.o.r,19,false,expert,Zhivlov2011,,,
vasjugankhanty-7_bite-1-1,vasjugankhanty-7_bite-1,p.o.r,19,false,expert,Zhivlov2011,,,
likrisovskojekhanty-7_bite-1-1,likrisovskojekhanty-7_bite-1,p.o.r,19,false,expert,Zhivlov2011,,,
malyjjugankhanty-7_bite-1-1,malyjjugankhanty-7_bite-1,p.o.r,19,false,expert,Zhivlov2011,,,
tremjugankhanty-7_bite-1-1,tremjugankhanty-7_bite-1,p.o.r,19,false,expert,Zhivlov2011,,,
jugankhanty-7_bite-1-1,jugankhanty-7_bite-1,p.o.r,19,false,expert,Zhivlov2011,,,
upperdemjankakhanty-7_bite-1-1,upperdemjankakhanty-7_bite-1,p.a.r,19,false,expert,Zhivlov2011,,,
