ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Meixian-1_sun-1,,Meixian,1_sun,日头,ŋit¹tʰew¹¹,ŋ i t ¹ + tʰ e w ¹¹,,Hou2004,,false,^ ŋ i t ¹ tʰ e w ¹¹$,default
Changsha-1_sun-1,,Changsha,1_sun,太阳,tʰaj⁵⁵jan¹³,tʰ a j ⁵⁵ + j a n ¹³,,Hou2004,,false,^ tʰ a j ⁵⁵ j a n ¹³$,default
Changsha-1_sun-2,,Changsha,1_sun,日头,ʐʅ²⁴təw,ʐ ʅ ²⁴ + t ə w,,Hou2004,,false,^ ʐ ʅ ²⁴ t ə w $,default
Guixian-1_sun-1,,Guixian,1_sun,太阳,tʰaj²¹³jaŋ²¹,tʰ a j ²¹³ + j a ŋ ²¹,,Hou2004,,false,^ tʰ a j ²¹³ j a ŋ ²¹$,default
Xiamen-1_sun-1,,Xiamen,1_sun,日头,lit⁵tʰaw,l i t ⁵ + tʰ a w,,Hou2004,,false,^ l i t ⁵ tʰ a w $,default
Xiamen-1_sun-2,,Xiamen,1_sun,太阳,tʰaj²¹jɔŋ³⁵,tʰ a j ²¹ + j ɔ ŋ ³⁵,,Hou2004,,false,^ tʰ a j ²¹ j ɔ ŋ ³⁵$,default
Hefei-1_sun-1,,Hefei,1_sun,太阳,tʰᴇ⁵³jɑ̃,tʰ ᴇ/e̞ ⁵³ + j ɑ̃,,Hou2004,,false,^ tʰ ᴇ ⁵³ j ɑ̃ $,default
Hefei-1_sun-2,,Hefei,1_sun,日头,ʐəʔ⁵tʰɯ,ʐ ə ʔ ⁵ + tʰ ɯ,,Hou2004,,false,^ ʐ ə ʔ ⁵ tʰ ɯ $,default
Jinan-1_sun-1,,Jinan,1_sun,太阳,tʰɛ²¹jaŋ,tʰ ɛ ²¹ + j a ŋ,,Hou2004,,false,^ tʰ ɛ ²¹ j a ŋ $,default
Jinan-1_sun-2,,Jinan,1_sun,老爷爷儿,lɔ⁵⁵jə⁴²jər⁴²,l ɔ ⁵⁵ + j ə ⁴² + j ə r ⁴²,,Hou2004,,false,^ l ɔ ⁵⁵ j ə ⁴² j ə r ⁴²$,default
Jinan-1_sun-3,,Jinan,1_sun,日头,ʐʅ²¹tʰow,ʐ ʅ ²¹ + tʰ o w,,Hou2004,,false,^ ʐ ʅ ²¹ tʰ o w $,default
Hangzhou-1_sun-1,,Hangzhou,1_sun,太阳,tʰᴇ⁴⁴⁵ɦjɑŋ²¹³,tʰ ᴇ/e̞ ⁴⁴⁵ + ɦ j ɑ ŋ ²¹³,,Hou2004,,false,^ tʰ ᴇ ⁴⁴⁵ ɦ j ɑ ŋ ²¹³$,default
Guangzhou-1_sun-1,,Guangzhou,1_sun,热头,jit²tʰɐw²¹,j i t ² + tʰ ɐ w ²¹,,Hou2004,,false,^ j i t ² tʰ ɐ w ²¹$,default
Guangzhou-1_sun-2,,Guangzhou,1_sun,太阳,tʰaj³³jœŋ²¹,tʰ a j ³³ + j œ ŋ ²¹,,Hou2004,,false,^ tʰ a j ³³ j œ ŋ ²¹$,default
Nanchang-1_sun-1,,Nanchang,1_sun,太阳,tʰaj²¹³iŋ⁰⁴,tʰ a j ²¹³ + i ŋ ⁰⁴/¹⁴,,Hou2004,,false,^ tʰ a j ²¹³ i ŋ ⁰⁴$,default
Nanchang-1_sun-2,,Nanchang,1_sun,日头,ȵiʔ⁵tʰu⁰²,ɲ i ʔ ⁵ + tʰ u ⁰²/¹²,,Hou2004,,false,^ ȵ i ʔ ⁵ tʰ u ⁰²$,default
Chengdu-1_sun-1,,Chengdu,1_sun,太阳,tʰaj¹³jaŋ³¹,tʰ a j ¹³ + j a ŋ ³¹,,Hou2004,,false,^ tʰ a j ¹³ j a ŋ ³¹$,default
Taiyuan-1_sun-1,,Taiyuan,1_sun,阳婆,jɒ̃¹¹pʰɒ̃¹¹,j ɒ̃ ¹¹ + pʰ ɒ̃ ¹¹,,Hou2004,,false,^ j ɒ̃ ¹¹ pʰ ɒ̃ ¹¹$,default
Taiyuan-1_sun-2,,Taiyuan,1_sun,太阳,taj⁴⁵jɒ̃¹¹,t a j ⁴⁵ + j ɒ̃ ¹¹,,Hou2004,,false,^ t a j ⁴⁵ j ɒ̃ ¹¹$,default
Shexian-1_sun-1,,Shexian,1_sun,日头,ni²²tʰju⁴⁴,n i ²² + tʰ j u ⁴⁴,,Hou2004,,false,^ n i ²² tʰ j u ⁴⁴$,default
Shexian-1_sun-2,,Shexian,1_sun,太阳,tʰa³²⁴ja⁴⁴,tʰ a ³²⁴ + j a ⁴⁴,,Hou2004,,false,^ tʰ a ³²⁴ j a ⁴⁴$,default
Beijing-1_sun-1,,Beijing,1_sun,太阳,tʰaj⁵¹jɑŋ¹,tʰ a j ⁵¹ + j ɑ ŋ ¹,,Hou2004,,false,^ tʰ a j ⁵¹ j ɑ ŋ ¹$,default
Beijing-1_sun-2,,Beijing,1_sun,老爷儿,lɑw²¹⁴ir³⁵,l ɑ w ²¹⁴ + i r ³⁵,,Hou2004,,false,^ l ɑ w ²¹⁴ i r ³⁵$,default
Beijing-1_sun-3,,Beijing,1_sun,日头,ʐʅ⁵¹tʰow¹,ʐ ʅ ⁵¹ + tʰ o w ¹,,Hou2004,,false,^ ʐ ʅ ⁵¹ tʰ o w ¹$,default
Kunming-1_sun-1,,Kunming,1_sun,太阳,tʰæ²¹²jᴀ̃³¹,tʰ æ ²¹² + j ᴀ̃/ã̱ ³¹,,Hou2004,,false,^ tʰ æ ²¹² j ᴀ̃ ³¹$,default
Kunming-1_sun-2,,Kunming,1_sun,热头,ʐə³¹tʰəw³¹,ʐ ə ³¹ + tʰ ə w ³¹,,Hou2004,,false,^ ʐ ə ³¹ tʰ ə w ³¹$,default
Shanghai-1_sun-1,,Shanghai,1_sun,太阳,tʰa³⁴ɦjã¹³,tʰ a ³ + ⁴ + ɦ j ã ¹³,,Hou2004,,false,^ tʰ a ³ ⁴ ɦ j ã ¹³$,default
Shanghai-1_sun-2,,Shanghai,1_sun,日头,ȵjɪʔ¹dɤ¹³,ɲ j ɪ ʔ ¹ + d ɤ ¹³,,Hou2004,,false,^ ȵ j ɪ ʔ ¹ d ɤ ¹³$,default
Meixian-2_moon-1,,Meixian,2_moon,月光,ŋjat⁵kwoŋ⁴⁴,ŋ j a t ⁵ + k w o ŋ ⁴⁴,,Hou2004,,false,^ ŋ j a t ⁵ kw o ŋ ⁴⁴$,default
Changsha-2_moon-1,,Changsha,2_moon,月亮,ɥe²⁴ljan¹¹,ɥ e ²⁴ + l j a n ¹¹,,Hou2004,,false,^ ɥ e ²⁴ l j a n ¹¹$,default
Changsha-2_moon-2,,Changsha,2_moon,月亮菩萨,ɥe²⁴ljan⁵⁵pu¹³sa²⁴,ɥ e ²⁴ + l j a n ⁵⁵ + p u ¹³ + s a ²⁴,,Hou2004,,false,^ ɥ e ²⁴ l j a n ⁵⁵ p u ¹³ s a ²⁴$,default
Changsha-2_moon-3,,Changsha,2_moon,月亮巴巴,ɥe²⁴ljan⁵⁵pa³³pa,ɥ e ²⁴ + l j a n ⁵⁵ + p a ³³ + p a,,Hou2004,,false,^ ɥ e ²⁴ l j a n ⁵⁵ p a ³³ p a $,default
Guixian-2_moon-1,,Guixian,2_moon,月亮,jɛ²¹ljaŋ²¹³,j ɛ ²¹ + l j a ŋ ²¹³,,Hou2004,,false,^ j ɛ ²¹ l j a ŋ ²¹³$,default
Xiamen-2_moon-1,,Xiamen,2_moon,月,geʔ⁵,g e ʔ ⁵,,Hou2004,,false,^ g e ʔ ⁵$,default
Xiamen-2_moon-2,,Xiamen,2_moon,月娘,geʔ⁵nju³⁵,g e ʔ ⁵ + n j u ³⁵,,Hou2004,,false,^ g e ʔ ⁵ n j u ³⁵$,default
Hefei-2_moon-1,,Hefei,2_moon,月亮,ɥɐʔ⁵ljɑ̃⁵³,ɥ ɐ ʔ ⁵ + l j ɑ̃ ⁵³,,Hou2004,,false,^ ɥ ɐ ʔ ⁵ l j ɑ̃ ⁵³$,default
Jinan-2_moon-1,,Jinan,2_moon,月亮,ɥə²¹ljaŋ,ɥ ə ²¹ + l j a ŋ,,Hou2004,,false,^ ɥ ə ²¹ l j a ŋ $,default
Hangzhou-2_moon-1,,Hangzhou,2_moon,月亮,ɦɥəʔ²ljɑŋ¹³,ɦ ɥ ə ʔ ² + l j ɑ ŋ ¹³,,Hou2004,,false,^ ɦ ɥ ə ʔ ² l j ɑ ŋ ¹³$,default
Guangzhou-2_moon-1,,Guangzhou,2_moon,月光,jyt²kwɔŋ⁵⁵,j y t ² + k w ɔ ŋ ⁵⁵,,Hou2004,,false,^ j y t ² kw ɔ ŋ ⁵⁵$,default
Guangzhou-2_moon-2,,Guangzhou,2_moon,月亮,jyt²lœŋ²²,j y t ² + l œ ŋ ²²,,Hou2004,,false,^ j y t ² l œ ŋ ²²$,default
Nanchang-2_moon-1,,Nanchang,2_moon,月光,ȵɥɵʔ²kwɔŋ⁴²,ɲ ɥ ɵ ʔ ² + k w ɔ ŋ ⁴²,,Hou2004,,false,^ ȵ ɥ ɵ ʔ ² kw ɔ ŋ ⁴²$,default
Chengdu-2_moon-1,,Chengdu,2_moon,月亮,ɥe³¹njaŋ¹³,ɥ e ³¹ + n j a ŋ ¹³,,Hou2004,,false,^ ɥ e ³¹ n j a ŋ ¹³$,default
Taiyuan-2_moon-1,,Taiyuan,2_moon,月明,ɥəʔ²mi⁴⁵,ɥ ə ʔ ² + m i ⁴⁵,,Hou2004,,false,^ ɥ ə ʔ ² m i ⁴⁵$,default
Taiyuan-2_moon-2,,Taiyuan,2_moon,月亮,ɥəʔ²ljɒ̃⁴⁵,ɥ ə ʔ ² + l j ɒ̃ ⁴⁵,,Hou2004,,false,^ ɥ ə ʔ ² l j ɒ̃ ⁴⁵$,default
Shexian-2_moon-1,,Shexian,2_moon,月亮,we²²lja²²,w e ²² + l j a ²²,,Hou2004,,false,^ w e ²² l j a ²²$,default
Beijing-2_moon-1,,Beijing,2_moon,月亮,ɥɛ⁵¹ljɑŋ¹,ɥ ɛ ⁵¹ + l j ɑ ŋ ¹,,Hou2004,,false,^ ɥ ɛ ⁵¹ l j ɑ ŋ ¹$,default
Kunming-2_moon-1,,Kunming,2_moon,月亮,jɛ³¹ljᴀ̃²¹²,j ɛ ³¹ + l j ᴀ̃/ã̱ ²¹²,,Hou2004,,false,^ j ɛ ³¹ l j ᴀ̃ ²¹²$,default
Kunming-2_moon-2,,Kunming,2_moon,太阴,tʰæ²¹²ĩ⁴⁴,tʰ æ ²¹² + ĩ ⁴⁴,,Hou2004,,false,^ tʰ æ ²¹² ĩ ⁴⁴$,default
Shanghai-2_moon-1,,Shanghai,2_moon,月亮,ɦɥɪʔ¹ljã¹³,ɦ ɥ ɪ ʔ ¹ + l j ã ¹³,,Hou2004,,false,^ ɦ ɥ ɪ ʔ ¹ l j ã ¹³$,default
Shanghai-2_moon-2,,Shanghai,2_moon,月光,ɦɥɪʔ¹kwɑ̃⁵³,ɦ ɥ ɪ ʔ ¹ + k w ɑ̃ ⁵³,,Hou2004,,false,^ ɦ ɥ ɪ ʔ ¹ kw ɑ̃ ⁵³$,default
Meixian-3_star-1,,Meixian,3_star,星儿,sen⁴⁴ne,s e n ⁴⁴ + n e,,Hou2004,,false,^ s e n ⁴⁴ n e $,default
Changsha-3_star-1,,Changsha,3_star,星子,sin³³ʦɿ,s i n ³³ + ts ɿ,,Hou2004,,false,^ s i n ³³ ʦ ɿ $,default
Guixian-3_star-1,,Guixian,3_star,星宿,ɕin⁵⁵ɕju²¹³,ɕ i n ⁵⁵ + ɕ j u ²¹³,,Hou2004,,false,^ ɕ i n ⁵⁵ ɕ j u ²¹³$,default
Xiamen-3_star-1,,Xiamen,3_star,星,ʦʰĩ⁵⁵,tsʰ ĩ ⁵⁵,,Hou2004,,false,^ ʦʰ ĩ ⁵⁵$,default
Hefei-3_star-1,,Hefei,3_star,星,ɕin²¹,ɕ i n ²¹,,Hou2004,,false,^ ɕ i n ²¹$,default
Jinan-3_star-1,,Jinan,3_star,星,ɕiŋ²¹³,ɕ i ŋ ²¹³,,Hou2004,,false,^ ɕ i ŋ ²¹³$,default
Hangzhou-3_star-1,,Hangzhou,3_star,星,ɕin³³,ɕ i n ³³,,Hou2004,,false,^ ɕ i n ³³$,default
Guangzhou-3_star-1,,Guangzhou,3_star,星,seŋ⁵⁵,s e ŋ ⁵⁵,,Hou2004,,false,^ s e ŋ ⁵⁵$,default
Nanchang-3_star-1,,Nanchang,3_star,星子,sjɑŋ⁴²ʦɿ⁰²,s j ɑ ŋ ⁴² + ts ɿ ⁰²/¹²,,Hou2004,,false,^ s j ɑ ŋ ⁴² ʦ ɿ ⁰²$,default
Chengdu-3_star-1,,Chengdu,3_star,星星儿,ɕin⁵⁵ɕir⁵⁵,ɕ i n ⁵⁵ + ɕ i r ⁵⁵,,Hou2004,,false,^ ɕ i n ⁵⁵ ɕ i r ⁵⁵$,default
Taiyuan-3_star-1,,Taiyuan,3_star,星宿,ɕi¹¹ɕjəwiəu⁴⁵,ɕ i ¹¹ + ɕ j ə w i əu ⁴⁵,,Hou2004,,false,^ ɕ i ¹¹ ɕ j ə w i əu ⁴⁵$,default
Shexian-3_star-1,,Shexian,3_star,天星,tʰe³¹sjʌ̃³¹,tʰ e ³¹ + s j ʌ̃ ³¹,,Hou2004,,false,^ tʰ e ³¹ s j ʌ̃ ³¹$,default
Beijing-3_star-1,,Beijing,3_star,星星,ɕiŋ⁵⁵ɕiŋ²,ɕ i ŋ ⁵⁵ + ɕ i ŋ ²,,Hou2004,,false,^ ɕ i ŋ ⁵⁵ ɕ i ŋ ²$,default
Kunming-3_star-1,,Kunming,3_star,星宿,ɕĩ⁴⁴ɕjəwiəu²¹²,ɕ ĩ ⁴⁴ + ɕ j ə w i əu ²¹²,,Hou2004,,false,^ ɕ ĩ ⁴⁴ ɕ j ə w i əu ²¹²$,default
Shanghai-3_star-1,,Shanghai,3_star,星,ɕiŋ⁵³,ɕ i ŋ ⁵³,,Hou2004,,false,^ ɕ i ŋ ⁵³$,default
Meixian-4_thunderverb-1,,Meixian,4_thunderverb,响雷公,hjoŋ³¹lwi¹¹kuŋ⁴⁴,h j o ŋ ³¹ + l w i ¹¹ + k u ŋ ⁴⁴,,Hou2004,,false,^ h j o ŋ ³¹ lw i ¹¹ k u ŋ ⁴⁴$,default
Changsha-4_thunderverb-1,,Changsha,4_thunderverb,打雷,ta⁴¹lej¹³,t a ⁴¹ + l e j ¹³,,Hou2004,,false,^ t a ⁴¹ l e j ¹³$,default
Guixian-4_thunderverb-1,,Guixian,4_thunderverb,打雷,ta⁴²lwejuei²¹,t a ⁴² + l w e j u/w e i ²¹,,Hou2004,,false,^ t a ⁴² lw e j ue i ²¹$,default
Guixian-4_thunderverb-2,,Guixian,4_thunderverb,吼雷,xəw⁴²lwejuei²¹,x ə w ⁴² + l w e j u/w e i ²¹,,Hou2004,,false,^ x ə w ⁴² lw e j ue i ²¹$,default
Xiamen-4_thunderverb-1,,Xiamen,4_thunderverb,陈雷,tan³⁵lwi,t a n ³⁵ + l w i,,Hou2004,,false,^ t a n ³⁵ lw i $,default
Hefei-4_thunderverb-1,,Hefei,4_thunderverb,打雷,ta²⁴le⁵⁵,t a ²⁴ + l e ⁵⁵,,Hou2004,,false,^ t a ²⁴ l e ⁵⁵$,default
Jinan-4_thunderverb-1,,Jinan,4_thunderverb,打雷,ta⁵⁵lwejuei⁴²,t a ⁵⁵ + l w e j u/w e i ⁴²,,Hou2004,,false,^ t a ⁵⁵ lw e j ue i ⁴²$,default
Hangzhou-4_thunderverb-1,,Hangzhou,4_thunderverb,打雷,tɑ⁵³lej²¹³,t ɑ ⁵³ + l e j ²¹³,,Hou2004,,false,^ t ɑ ⁵³ l e j ²¹³$,default
Guangzhou-4_thunderverb-1,,Guangzhou,4_thunderverb,行雷,haŋ²¹løɥ²¹,h a ŋ ²¹ + l ø ɥ ²¹,,Hou2004,,false,^ h a ŋ ²¹ l ø ɥ ²¹$,default
Nanchang-4_thunderverb-1,,Nanchang,4_thunderverb,恨雷,hɛn²¹lwi⁴⁵,h ɛ n ²¹ + l w i ⁴⁵,,Hou2004,,false,^ h ɛ n ²¹ lw i ⁴⁵$,default
Nanchang-4_thunderverb-2,,Nanchang,4_thunderverb,打雷,tɑ²¹³lwi⁴⁵,t ɑ ²¹³ + l w i ⁴⁵,,Hou2004,,false,^ t ɑ ²¹³ lw i ⁴⁵$,default
Chengdu-4_thunderverb-1,,Chengdu,4_thunderverb,打雷,ta⁵³nwejuei³¹,t a ⁵³ + n w e j u/w e i ³¹,,Hou2004,,false,^ t a ⁵³ nw e j ue i ³¹$,default
Chengdu-4_thunderverb-2,,Chengdu,4_thunderverb,响雷,ɕjaŋ⁵³nwejuei³¹,ɕ j a ŋ ⁵³ + n w e j u/w e i ³¹,,Hou2004,,false,^ ɕ j a ŋ ⁵³ nw e j ue i ³¹$,default
Taiyuan-4_thunderverb-1,,Taiyuan,4_thunderverb,响忽雷,xjɒ̃⁵³xwəʔ²lwejuei¹¹,x j ɒ̃ ⁵³ + x w ə ʔ ² + l w e j u/w e i ¹¹,,Hou2004,,false,^ x j ɒ̃ ⁵³ xw ə ʔ ² lw e j ue i ¹¹$,default
Shexian-4_thunderverb-1,,Shexian,4_thunderverb,打霹雳,ta³⁵pʰɛ²¹lɛ,t a ³⁵ + pʰ ɛ ²¹ + l ɛ,,Hou2004,,false,^ t a ³⁵ pʰ ɛ ²¹ l ɛ $,default
Shexian-4_thunderverb-2,,Shexian,4_thunderverb,打天雷,ta³⁵tʰe³¹lɛ⁴⁴,t a ³⁵ + tʰ e ³¹ + l ɛ ⁴⁴,,Hou2004,,false,^ t a ³⁵ tʰ e ³¹ l ɛ ⁴⁴$,default
Beijing-4_thunderverb-1,,Beijing,4_thunderverb,打雷,ta²¹⁴lej³⁵,t a ²¹⁴ + l e j ³⁵,,Hou2004,,false,^ t a ²¹⁴ l e j ³⁵$,default
Kunming-4_thunderverb-1,,Kunming,4_thunderverb,升雷,ʂə̃⁴⁴lwejuei³¹,ʂ ə̃ ⁴⁴ + l w e j u/w e i ³¹,,Hou2004,,false,^ ʂ ə̃ ⁴⁴ lw e j ue i ³¹$,default
Shanghai-4_thunderverb-1,,Shanghai,4_thunderverb,雷响,le¹³ɕjã³⁴,l e ¹³ + ɕ j ã ³ + ⁴,,Hou2004,,false,^ l e ¹³ ɕ j ã ³ ⁴$,default
Shanghai-4_thunderverb-2,,Shanghai,4_thunderverb,打雷,tã³⁵le²³,t ã ³⁵ + l e ²³,,Hou2004,,false,^ t ã ³⁵ l e ²³$,default
Changsha-5_flashverb-1,,Changsha,5_flashverb,扯闪,t͡ʂʰʅ⁴¹ʂə̃⁴¹,ʈʂʰ ʅ ⁴¹ + ʂ ə̃ ⁴¹,,Hou2004,,false,^ t͡ʂʰ ʅ ⁴¹ ʂ ə̃ ⁴¹$,default
Guixian-5_flashverb-1,,Guixian,5_flashverb,火闪,xo⁴²san⁴²,x o ⁴² + s a n ⁴²,,Hou2004,,false,^ x o ⁴² s a n ⁴²$,default
Guixian-5_flashverb-2,,Guixian,5_flashverb,扯火闪,ʦʰej⁴²xo⁴²san⁴²,tsʰ e j ⁴² + x o ⁴² + s a n ⁴²,,Hou2004,,false,^ ʦʰ e j ⁴² x o ⁴² s a n ⁴²$,default
Hefei-5_flashverb-1,,Hefei,5_flashverb,打闪,ta²⁴ʂən²⁴,t a ²⁴ + ʂ ə n ²⁴,,Hou2004,,false,^ t a ²⁴ ʂ ə n ²⁴$,default
Jinan-5_flashverb-1,,Jinan,5_flashverb,打闪,ta⁵⁵ʂã⁵⁵,t a ⁵⁵ + ʂ ã ⁵⁵,,Hou2004,,false,^ t a ⁵⁵ ʂ ã ⁵⁵$,default
Hangzhou-5_flashverb-1,,Hangzhou,5_flashverb,霍闪,hwoʔ⁵sɥõ⁵³,h w o ʔ ⁵ + s ɥ õ ⁵³,,Hou2004,,false,^ h w o ʔ ⁵ s ɥ õ ⁵³$,default
Guangzhou-5_flashverb-1,,Guangzhou,5_flashverb,闪电,sim³⁵tin²²,s i m ³⁵ + t i n ²²,,Hou2004,,false,^ s i m ³⁵ t i n ²²$,default
Guangzhou-5_flashverb-2,,Guangzhou,5_flashverb,摄电,sip³tin²²,s i p ³ + t i n ²²,,Hou2004,,false,^ s i p ³ t i n ²²$,default
Nanchang-5_flashverb-1,,Nanchang,5_flashverb,打霍闪,tɑ²¹³fɔʔ⁵sɛn⁰²,t ɑ ²¹³ + f ɔ ʔ ⁵ + s ɛ n ⁰²/¹²,,Hou2004,,false,^ t ɑ ²¹³ f ɔ ʔ ⁵ s ɛ n ⁰²$,default
Chengdu-5_flashverb-1,,Chengdu,5_flashverb,火闪,xo⁵³san⁵³,x o ⁵³ + s a n ⁵³,,Hou2004,,false,^ x o ⁵³ s a n ⁵³$,default
Taiyuan-5_flashverb-1,,Taiyuan,5_flashverb,打闪,ta⁵³sæ̃⁵³,t a ⁵³ + s æ̃ ⁵³,,Hou2004,,false,^ t a ⁵³ s æ̃ ⁵³$,default
Shexian-5_flashverb-1,,Shexian,5_flashverb,打热闪,ta³⁵ne²²ɕɥe³²⁴,t a ³⁵ + n e ²² + ɕ ɥ e ³²⁴,,Hou2004,,false,^ t a ³⁵ n e ²² ɕ ɥ e ³²⁴$,default
Shexian-5_flashverb-2,,Shexian,5_flashverb,扯热闪,ʨʰja³⁵ne²²ɕɥe³²⁴,tɕʰ j a ³⁵ + n e ²² + ɕ ɥ e ³²⁴,,Hou2004,,false,^ ʨʰ j a ³⁵ n e ²² ɕ ɥ e ³²⁴$,default
Beijing-5_flashverb-1,,Beijing,5_flashverb,闪电,ʂan²¹⁴tjan⁵¹,ʂ a n ²¹⁴ + t j a n ⁵¹,,Hou2004,,false,^ ʂ a n ²¹⁴ t j a n ⁵¹$,default
Kunming-5_flashverb-1,,Kunming,5_flashverb,扯闪,t͡ʂʰə⁵³ʂᴀ̃⁵³,ʈʂʰ ə ⁵³ + ʂ ᴀ̃/ã̱ ⁵³,,Hou2004,,false,^ t͡ʂʰ ə ⁵³ ʂ ᴀ̃ ⁵³$,default
Shanghai-5_flashverb-1,,Shanghai,5_flashverb,霍险,hoʔ⁵ɕi³⁵,h o ʔ ⁵ + ɕ i ³⁵,,Hou2004,,false,^ h o ʔ ⁵ ɕ i ³⁵$,default
Shanghai-5_flashverb-2,,Shanghai,5_flashverb,闪电,sø³⁵di¹³,s ø ³⁵ + d i ¹³,,Hou2004,,false,^ s ø ³⁵ d i ¹³$,default
Meixian-6_rain-1,,Meixian,6_rain,落雨,lok⁵i³¹,l o k ⁵ + i ³¹,,Hou2004,,false,^ l o k ⁵ i ³¹$,default
Changsha-6_rain-1,,Changsha,6_rain,落雨,lo²⁴y⁴¹,l o ²⁴ + y ⁴¹,,Hou2004,,false,^ l o ²⁴ y ⁴¹$,default
Guixian-6_rain-1,,Guixian,6_rain,下雨,ɕja²¹³i⁴²,ɕ j a ²¹³ + i ⁴²,,Hou2004,,false,^ ɕ j a ²¹³ i ⁴²$,default
Guixian-6_rain-2,,Guixian,6_rain,落雨,lo²¹i⁴²,l o ²¹ + i ⁴²,,Hou2004,,false,^ l o ²¹ i ⁴²$,default
Xiamen-6_rain-1,,Xiamen,6_rain,落雨,loʔ⁵hɔ²²,l o ʔ ⁵ + h ɔ ²²,,Hou2004,,false,^ l o ʔ ⁵ h ɔ ²²$,default
Hefei-6_rain-1,,Hefei,6_rain,下雨,ɕja⁵³zy²⁴,ɕ j a ⁵³ + z y ²⁴,,Hou2004,,false,^ ɕ j a ⁵³ z y ²⁴$,default
Jinan-6_rain-1,,Jinan,6_rain,下雨,ɕja²¹y⁵⁵,ɕ j a ²¹ + y ⁵⁵,,Hou2004,,false,^ ɕ j a ²¹ y ⁵⁵$,default
Hangzhou-6_rain-1,,Hangzhou,6_rain,落雨,loʔ²y⁵³,l o ʔ ² + y ⁵³,,Hou2004,,false,^ l o ʔ ² y ⁵³$,default
Guangzhou-6_rain-1,,Guangzhou,6_rain,落雨,lɔk²jy²³,l ɔ k ² + j y ²³,,Hou2004,,false,^ l ɔ k ² j y ²³$,default
Nanchang-6_rain-1,,Nanchang,6_rain,落雨,lɔʔ²y²¹³,l ɔ ʔ ² + y ²¹³,,Hou2004,,false,^ l ɔ ʔ ² y ²¹³$,default
Chengdu-6_rain-1,,Chengdu,6_rain,下雨,ɕja¹³y⁵³,ɕ j a ¹³ + y ⁵³,,Hou2004,,false,^ ɕ j a ¹³ y ⁵³$,default
Chengdu-6_rain-2,,Chengdu,6_rain,落雨,no³¹y⁵³,n o ³¹ + y ⁵³,,Hou2004,,false,^ n o ³¹ y ⁵³$,default
Taiyuan-6_rain-1,,Taiyuan,6_rain,下雨,xa⁴⁵y⁵³,x a ⁴⁵ + y ⁵³,,Hou2004,,false,^ x a ⁴⁵ y ⁵³$,default
Shexian-6_rain-1,,Shexian,6_rain,落雨,lɔ²²y³⁵,l ɔ ²² + y ³⁵,,Hou2004,,false,^ l ɔ ²² y ³⁵$,default
Beijing-6_rain-1,,Beijing,6_rain,下雨,ɕja⁵¹y²¹⁴,ɕ j a ⁵¹ + y ²¹⁴,,Hou2004,,false,^ ɕ j a ⁵¹ y ²¹⁴$,default
Kunming-6_rain-1,,Kunming,6_rain,下雨,ɕjᴀ²¹²i⁵³,ɕ j ᴀ/a̱ ²¹² + i ⁵³,,Hou2004,,false,^ ɕ j ᴀ ²¹² i ⁵³$,default
Shanghai-6_rain-1,,Shanghai,6_rain,落雨,loʔ¹ɦy²³,l o ʔ ¹ + ɦ y ²³,,Hou2004,,false,^ l o ʔ ¹ ɦ y ²³$,default
Meixian-7_snow-1,,Meixian,7_snow,落雪,lok⁵sjet¹,l o k ⁵ + s j e t ¹,,Hou2004,,false,^ l o k ⁵ s j e t ¹$,default
Changsha-7_snow-1,,Changsha,7_snow,落雪,lo²⁴sje²⁴,l o ²⁴ + s j e ²⁴,,Hou2004,,false,^ l o ²⁴ s j e ²⁴$,default
Guixian-7_snow-1,,Guixian,7_snow,下雪,ɕja²¹³ɕjɛ²¹,ɕ j a ²¹³ + ɕ j ɛ ²¹,,Hou2004,,false,^ ɕ j a ²¹³ ɕ j ɛ ²¹$,default
Xiamen-7_snow-1,,Xiamen,7_snow,落雪,loʔ⁵seʔ³²,l o ʔ ⁵ + s e ʔ ³²,,Hou2004,,false,^ l o ʔ ⁵ s e ʔ ³²$,default
Hefei-7_snow-1,,Hefei,7_snow,下雪,ɕja⁵³ɕɥɐʔ⁵,ɕ j a ⁵³ + ɕ ɥ ɐ ʔ ⁵,,Hou2004,,false,^ ɕ j a ⁵³ ɕ ɥ ɐ ʔ ⁵$,default
Jinan-7_snow-1,,Jinan,7_snow,下雪,ɕja²¹ɕɥə²¹³,ɕ j a ²¹ + ɕ ɥ ə ²¹³,,Hou2004,,false,^ ɕ j a ²¹ ɕ ɥ ə ²¹³$,default
Jinan-7_snow-2,,Jinan,7_snow,落雪,lwə²¹ɕɥə²¹³,l w ə ²¹ + ɕ ɥ ə ²¹³,,Hou2004,,false,^ lw ə ²¹ ɕ ɥ ə ²¹³$,default
Hangzhou-7_snow-1,,Hangzhou,7_snow,落雪,loʔ²ɕjəʔ⁵,l o ʔ ² + ɕ j ə ʔ ⁵,,Hou2004,,false,^ l o ʔ ² ɕ j ə ʔ ⁵$,default
Guangzhou-7_snow-1,,Guangzhou,7_snow,落雪,lɔk²syt³,l ɔ k ² + s y t ³,,Hou2004,,false,^ l ɔ k ² s y t ³$,default
