,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
36,french-2_ashes-1,,french,2_ashes,sɑ̃dʁ,s.ɑ̃.d.ʁ,s ɑ̃ d ʁ,,Starostin2005,,False,^ s . ɑ̃ . d . ʁ $,default,s o* d X,X d o* s
37,czech-2_ashes-1,,czech,2_ashes,popɛl,p.o.p.ɛ.l,p o p ɛ l,,Starostin2005,,False,^ p . o . p . ɛ . l $,default,p o p E l,E l o p
38,icelandic-2_ashes-1,,icelandic,2_ashes,aska,a.s.k.a,a s k a,,Starostin2005,,False,^ a . s . k . a $,default,a s k a,a k s
39,italian-2_ashes-1,,italian,2_ashes,ʧenere,ʧ.e.n.e.r.e,tʃ e n e r e,,Starostin2005,,False,^ ʧ . e . n . e . r . e $,default,tS e n e r e,e n r tS
40,hindi-2_ashes-1,,hindi,2_ashes,raːkʰ,r.aː.kʰ,r aː kʰ,,Starostin2005,,False,^ r . aː . kʰ $,default,r a kh~,a kh~ r
41,portuguese-2_ashes-1,,portuguese,2_ashes,sĩzɐ,s.ĩ.z.ɐ,s ĩ z ɐ,,Starostin2005,,False,^ s . ĩ . z . ɐ $,default,s i* z a,a i* s z
42,russian-2_ashes-2,,russian,2_ashes,pʲepɪlʲ,pʲ.e.p.ɪ.lʲ,pʲ e p ɪ lʲ,,Starostin2005,,False,^ pʲ . e . p . ɪ . lʲ $,default,py~ e p i ly~,e i ly~ p py~
43,dutch-3_bark-1,,dutch,3_bark,bɑst,b.ɑ.s.t,b ɑ s t,,Starostin2005,,False,^ b . ɑ . s . t $,default,b o s t,b o s t
44,swedish-3_bark-1,,swedish,3_bark,barːk,b.a.rː.k,b a rː k,,Starostin2005,,False,^ b . a . rː . k $,default,b a r k,a b k r
45,english-3_bark-1,,english,3_bark,bɑːrk,b.ɑː.r.k,b ɑː r k,,Starostin2005,,True,^ b . ɑː . r . k $,default,b o r k,b k o r
46,german-3_bark-1,,german,3_bark,rɪndə,r.ɪ.n.d.ə,r ɪ n d ə,,Starostin2005,,False,^ r . ɪ . n . d . ə $,default,r i n d 3,3 d i n r
47,spanish-3_bark-1,,spanish,3_bark,koɾteθa,k.o.ɾ.t.e.θ.a,k o ɾ t e θ a,,Starostin2005,,False,^ k . o . ɾ . t . e . θ . a $,default,k o r t e 8 a,8 a e k o r t
48,danish-3_bark-1,,danish,3_bark,bɑːg,b.ɑː.g,b ɑː g,,Starostin2005,,False,^ b . ɑː . g $,default,b o g,b g o
49,bulgarian-3_bark-1,,bulgarian,3_bark,kora,k.o.r.a,k o r a,,Starostin2005,,False,^ k . o . r . a $,default,k o r a,a k o r
50,greek-3_bark-1,,greek,3_bark,flios,f.l.io.s,f l i o s,,Starostin2005,,False,^ f . l . io . s $,default,f l i o s,f i l o s
51,armenian-3_bark-1,,armenian,3_bark,kɛʁɛv,k.ɛ.ʁ.ɛ.v,k ɛ ʁ ɛ v,,Starostin2005,,False,^ k . ɛ . ʁ . ɛ . v $,default,k E X E v,E X k v
52,romanian-3_bark-1,,romanian,3_bark,skwarʦə,s.k.w.a.r.ʦ.ə,s k w a r ts ə,,Starostin2005,,False,^ s . k . w . a . r . ʦ . ə $,default,s k w a r ts 3,3 a k r s ts w
53,russian-3_bark-1,,russian,3_bark,kɐra,k.ɐ.r.a,k ɐ r a,,Starostin2005,,False,^ k . ɐ . r . a $,default,k a r a,a k r
54,polish-3_bark-1,,polish,3_bark,kɔra,k.ɔ.r.a,k ɔ r a,,Starostin2005,,False,^ k . ɔ . r . a $,default,k o r a,a k o r
55,norwegian-3_bark-1,,norwegian,3_bark,bɑɾk,b.ɑ.ɾ.k,b ɑ ɾ k,,Starostin2005,,True,^ b . ɑ . ɾ . k $,default,b o r k,b k o r
56,french-3_bark-1,,french,3_bark,ekɔʁs,e.k.ɔ.ʁ.s,e k ɔ ʁ s,,Starostin2005,,False,^ e . k . ɔ . ʁ . s $,default,e k o X s,X e k o s
57,czech-3_bark-1,,czech,3_bark,kuːra,k.uː.r.a,k uː r a,,Starostin2005,,False,^ k . uː . r . a $,default,k u r a,a k r u
58,icelandic-3_bark-1,,icelandic,3_bark,bœrkʏr,b.œ.r.k.ʏ.r,b œ r k ʏ r,,Starostin2005,,False,^ b . œ . r . k . ʏ . r $,default,b E r k i r,E b i k r
59,italian-3_bark-1,,italian,3_bark,korteʧʧa,k.o.r.t.e.ʧː.a,k o r t e tʃː a,,Starostin2005,,False,^ k . o . r . t . e . ʧː . a $,default,k o r t e tS a,a e k o r t tS
60,hindi-3_bark-1,,hindi,3_bark,ʧʰaːl,ʧʰ.aː.l,tʃʰ aː l,,Starostin2005,,False,^ ʧʰ . aː . l $,default,tSh~ a l,a l tSh~
61,portuguese-3_bark-1,,portuguese,3_bark,kaʃkɐ,k.a.ʃ.k.ɐ,k a ʃ k ɐ,,Starostin2005,,False,^ k . a . ʃ . k . ɐ $,default,k a S k a,S a k
62,dutch-4_belly-1,,dutch,4_belly,bœyk,b.œy.k,b œy k,,Starostin2005,,False,^ b . œy . k $,default,b Ei k,Ei b k
63,swedish-4_belly-1,,swedish,4_belly,maːge,m.aː.g.e,m aː g e,,Starostin2005,,False,^ m . aː . g . e $,default,m a g e,a e g m
64,english-4_belly-1,,english,4_belly,bɛlɪ,b.ɛ.l.ɪ,b ɛ l ɪ,,Starostin2005,,False,^ b . ɛ . l . ɪ $,default,b E l i,E b i l
65,german-4_belly-1,,german,4_belly,baux,b.au.x,b au x,,Starostin2005,,False,^ b . au . x $,default,b au x,au b x
66,spanish-4_belly-1,,spanish,4_belly,bjentre,b.j.e.n.t.r.e,b j e n t r e,,Starostin2005,,False,^ b . j . e . n . t . r . e $,default,b y e n t r e,b e n r t y
67,danish-4_belly-1,,danish,4_belly,ɔnʌliwˀ,ɔ.n.ʌ.l.i.wˀ,ɔ n ʌ l i wˀ,,Starostin2005,,False,^ ɔ . n . ʌ . l . i . wˀ $,default,o n o l i w,i l n o w
68,bulgarian-4_belly-1,,bulgarian,4_belly,korɛm,k.o.r.ɛ.m,k o r ɛ m,,Starostin2005,,True,^ k . o . r . ɛ . m $,default,k o r E m,E k m o r
69,greek-4_belly-1,,greek,4_belly,ciʎa,c.i.ʎ.a,c i ʎ a,,Starostin2005,,False,^ c . i . ʎ . a $,default,T i L a,L T a i
70,romanian-4_belly-1,,romanian,4_belly,pənteʦe,p.ə.n.t.e.ʦ.e,p ə n t e ts e,,Starostin2005,,False,^ p . ə . n . t . e . ʦ . e $,default,p 3 n t e ts e,3 e n p t ts
71,russian-4_belly-1,,russian,4_belly,ʒɨvot,ʒ.ɨ.v.o.t,ʒ ɨ v o t,,Starostin2005,,False,^ ʒ . ɨ . v . o . t $,default,Z 3 v o t,3 Z o t v
72,polish-4_belly-1,,polish,4_belly,bʒux,b.ʒ.u.x,b ʒ u x,,Starostin2005,,False,^ b . ʒ . u . x $,default,b Z u x,Z b u x
