,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
50,Kinubi-4_belly-1,,Kinubi,4_belly,batna,batna,b a t n a,,Wellens2003,,,^b a t n a$,default,b a t n a,a b n t
51,CentralArabic-5_big-1,,CentralArabic,5_big,kab i:r,kab_i:r,k a b iː r,,Ratcliffe2021,,,^k a b _ i: r$,default,k a b i r,a b i k r
52,MoroccanArabic-5_big-1,,MoroccanArabic,5_big,kbi r,kbi_r,k b i r,,Harrell1962;Caubet1993,,,^k b i _ r$,default,k b i r,b i k r
53,Maltese-5_big-1,,Maltese,5_big,kibi r,kibi_r,k i b i r,,Borg1997;Aquilina1965,,,^k i b i _ r$,default,k i b i r,b i k r
54,Cairene-5_big-1,,Cairene,5_big,kibii r,kibii_r,k i b iː r,,AbdelMassih2009,,,^k i b ii _ r$,default,k i b i r,b i k r
55,Damascene-5_big-1,,Damascene,5_big,kbi:r,kbi:r,k b iː r,,Cowell2005,,,^k b i: r$,default,k b i r,b i k r
56,Iraqi-5_big-1,,Iraqi,5_big,ʧbi:r,ʧbi:r,tʃ b iː r,,Erwin1963,,,^ʧ b i: r$,default,tS b i r,b i r tS
57,Soukhne-5_big-1,,Soukhne,5_big,ʧabi: r,ʧabi:_r,tʃ a b iː r,,Behnstedt1994,,,^ʧ a b i: _ r$,default,tS a b i r,a b i r tS
58,AqraArbilArabic-5_big-1,,AqraArbilArabic,5_big,gəbi: r,gəbi:_r,g ə b iː r,,Jastrow1990,,,^g ə b i: _ r$,default,g 3 b i r,3 b g i r
59,CypriotArabic-5_big-1,,CypriotArabic,5_big,k-b- r,k-b-_r,k b r,,Borg1985,,,^k - b - _ r$,default,k b r,b k r
60,GulfArabic-5_big-1,,GulfArabic,5_big,ʕood,ʕood,ʕ oː d,,Qafisheh1975;Holes1990,,,^ʕ oo d$,default,X o d,X d o
61,YemeniticArabic-5_big-1,,YemeniticArabic,5_big,Kabii r,Kabii_r,k a b iː r,,Qafisheh1992,,,^K a b ii _ r$,default,k a b i r,a b i k r
62,NigerianArabic-5_big-1,,NigerianArabic,5_big,kabi:r,kabi:r,k a b iː r,,Owens1993;Kaye1982,,,^k a b i: r$,default,k a b i r,a b i k r
63,Buxari-5_big-1,,Buxari,5_big,ka’biir,ka’biir,k a bˤ iː r,,Zimmermann2002;Ratcliffe2005,,,^k a ’b ii r$,default,k a b i r,a b i k r
64,Kinubi-5_big-1,,Kinubi,5_big,kbir,kbir,k b i r,,Wellens2003,,,^k b i r$,default,k b i r,b i k r
65,CentralArabic-6_bird-1,,CentralArabic,6_bird,tˁa: ʔir,tˁa:_ʔir,tˤ aː ʔ i r,,Ratcliffe2021,,,^tˁ a: _ ʔ i r$,default,t a 7 i r,7 a i r t
