ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
maloh-1_hand-1,,maloh,1_hand,taŋan,t.a.ŋ.a.n,t a ŋ a n,,Greenhill2008,,false,^ t . a . ŋ . a . n $,default
merinamalagasy-1_hand-1,,merinamalagasy,1_hand,tanana,t.a.n.a.n.a,t a n a n a,,Greenhill2008,,false,^ t . a . n . a . n . a $,default
thao-1_hand-1,,thao,1_hand,rima,r.i.m.a,r i m a,,Greenhill2008,,false,^ r . i . m . a $,default
palauan-1_hand-1,,palauan,1_hand,cʰim,cʰ.i.m,cʰ i m,,Greenhill2008,,false,^ cʰ . i . m $,default
tunjung-1_hand-1,,tunjung,1_hand,aŋaʔ,a.ŋ.a.ʔ,a ŋ a ʔ,,Greenhill2008,,false,^ a . ŋ . a . ʔ $,default
baree-1_hand-1,,baree,1_hand,pale,p.a.l.e,p a l e,,Greenhill2008,,false,^ p . a . l . e $,default
iban-1_hand-1,,iban,1_hand,taŋan,t.a.ŋ.a.n,t a ŋ a n,,Greenhill2008,,false,^ t . a . ŋ . a . n $,default
iban-1_hand-2,,iban,1_hand,jari,j.a.r.i,j a r i,,Greenhill2008,,false,^ j . a . r . i $,default
berawanlongterawan-1_hand-1,,berawanlongterawan,1_hand,tisu,t.i.s.u,t i s u,,Greenhill2008,,false,^ t . i . s . u $,default
berawanlongterawan-1_hand-2,,berawanlongterawan,1_hand,isu,i.s.u,i s u,,Greenhill2008,,false,^ i . s . u $,default
hanunoo-1_hand-1,,hanunoo,1_hand,kamaŋ,k.a.m.a.ŋ,k a m a ŋ,,Greenhill2008,,false,^ k . a . m . a . ŋ $,default
wuna-1_hand-1,,wuna,1_hand,lima,l.i.m.a,l i m a,,Greenhill2008,,false,^ l . i . m . a $,default
tetum-1_hand-1,,tetum,1_hand,liman,l.i.m.a.n,l i m a n,,Greenhill2008,,false,^ l . i . m . a . n $,default
mailu-1_hand-1,,mailu,1_hand,ima,i.m.a,i m a,,Greenhill2008,,false,^ i . m . a $,default
tsou-1_hand-1,,tsou,1_hand,mucu,m.u.c.u,m u c u,,Greenhill2008,,false,^ m . u . c . u $,default
nias-1_hand-1,,nias,1_hand,taŋa,t.a.ŋ.a,t a ŋ a,,Greenhill2008,,false,^ t . a . ŋ . a $,default
centralamis-1_hand-1,,centralamis,1_hand,kamaj,k.a.m.a.j,k a m a j,,Greenhill2008,,false,^ k . a . m . a . j $,default
chamorro-1_hand-1,,chamorro,1_hand,kanːai,k.a.nː.a.i,k a nː a i,,Greenhill2008,,false,^ k . a . nː . a . i $,default
banoni-1_hand-1,,banoni,1_hand,numa,n.u.m.a,n u m a,,Greenhill2008,,false,^ n . u . m . a $,default
singhi-1_hand-1,,singhi,1_hand,toŋan,t.o.ŋ.a.n,t o ŋ a n,,Greenhill2008,,false,^ t . o . ŋ . a . n $,default
maloh-2_left-1,,maloh,2_left,kajoko,k.a.j.o.k.o,k a j o k o,,Greenhill2008,,false,^ k . a . j . o . k . o $,default
merinamalagasy-2_left-1,,merinamalagasy,2_left,havia,h.a.v.i.a,h a v i a,,Greenhill2008,,true,^ h . a . v . i . a $,default
palauan-2_left-1,,palauan,2_left,katur,k.a.t.u.r,k a t u r,,Greenhill2008,,false,^ k . a . t . u . r $,default
tunjung-2_left-1,,tunjung,2_left,ulaj,u.l.a.j,u l a j,,Greenhill2008,,false,^ u . l . a . j $,default
baree-2_left-1,,baree,2_left,kaiː,k.a.iː,k a iː,,Greenhill2008,,false,^ k . a . iː $,default
iban-2_left-1,,iban,2_left,kibaʔ,k.i.b.a.ʔ,k i b a ʔ,,Greenhill2008,,false,^ k . i . b . a . ʔ $,default
berawanlongterawan-2_left-1,,berawanlongterawan,2_left,pəmaiŋ,p.ə.m.a.i.ŋ,p ə m a i ŋ,,Greenhill2008,,false,^ p . ə . m . a . i . ŋ $,default
moken-2_left-1,,moken,2_left,ʔeloj,ʔ.e.l.o.j,ʔ e l o j,,Greenhill2008,,false,^ ʔ . e . l . o . j $,default
hanunoo-2_left-1,,hanunoo,2_left,wala,w.a.l.a,w a l a,,Greenhill2008,,false,^ w . a . l . a $,default
wuna-2_left-1,,wuna,2_left,kema,k.e.m.a,k e m a,,Greenhill2008,,false,^ k . e . m . a $,default
tetum-2_left-1,,tetum,2_left,karuk,k.a.r.u.k,k a r u k,,Greenhill2008,,false,^ k . a . r . u . k $,default
mailu-2_left-1,,mailu,2_left,ebe,e.b.e,e b e,,Greenhill2008,,false,^ e . b . e $,default
tsou-2_left-1,,tsou,2_left,vrina,v.r.i.n.a,v r i n a,,Greenhill2008,,false,^ v . r . i . n . a $,default
nias-2_left-1,,nias,2_left,kabera,k.a.b.e.r.a,k a b e r a,,Greenhill2008,,false,^ k . a . b . e . r . a $,default
centralamis-2_left-1,,centralamis,2_left,kawili,k.a.w.i.l.i,k a w i l i,,Greenhill2008,,false,^ k . a . w . i . l . i $,default
chamorro-2_left-1,,chamorro,2_left,akague,a.k.a.g.u.e,a k a g u e,,Greenhill2008,,false,^ a . k . a . g . u . e $,default
banoni-2_left-1,,banoni,2_left,tororona,t.o.r.o.r.o.n.a,t o r o r o n a,,Greenhill2008,,false,^ t . o . r . o . r . o . n . a $,default
singhi-2_left-1,,singhi,2_left,bait,b.a.i.t,b a i t,,Greenhill2008,,false,^ b . a . i . t $,default
banggi-2_left-1,,banggi,2_left,kuikiwaŋ,k.u.i.k.i.w.a.ŋ,k u i k i w a ŋ,,Greenhill2008,,true,^ k . u . i . k . i . w . a . ŋ $,default
maloh-3_right-1,,maloh,3_right,kato,k.a.t.o,k a t o,,Greenhill2008,,true,^ k . a . t . o $,default
merinamalagasy-3_right-1,,merinamalagasy,3_right,havanana,h.a.v.a.n.a.n.a,h a v a n a n a,,Greenhill2008,,false,^ h . a . v . a . n . a . n . a $,default
palauan-3_right-1,,palauan,3_right,kadikm,k.a.d.i.k.m,k a d i k m,,Greenhill2008,,false,^ k . a . d . i . k . m $,default
tunjung-3_right-1,,tunjung,3_right,tauʔ,t.a.u.ʔ,t a u ʔ,,Greenhill2008,,false,^ t . a . u . ʔ $,default
baree-3_right-1,,baree,3_right,kana,k.a.n.a,k a n a,,Greenhill2008,,false,^ k . a . n . a $,default
iban-3_right-1,,iban,3_right,kanan,k.a.n.a.n,k a n a n,,Greenhill2008,,false,^ k . a . n . a . n $,default
berawanlongterawan-3_right-1,,berawanlongterawan,3_right,pəŋkatuʔoh,p.ə.ŋ.k.a.t.u.ʔ.o.h,p ə ŋ k a t u ʔ o h,,Greenhill2008,,false,^ p . ə . ŋ . k . a . t . u . ʔ . o . h $,default
moken-3_right-1,,moken,3_right,nanaːn,n.a.n.aː.n,n a n aː n,,Greenhill2008,,false,^ n . a . n . aː . n $,default
hanunoo-3_right-1,,hanunoo,3_right,sikun,s.i.k.u.n,s i k u n,,Greenhill2008,,true,^ s . i . k . u . n $,default
wuna-3_right-1,,wuna,3_right,swana,s.w.a.n.a,s w a n a,,Greenhill2008,,false,^ s . w . a . n . a $,default
tetum-3_right-1,,tetum,3_right,kwana,k.w.a.n.a,k w a n a,,Greenhill2008,,false,^ k . w . a . n . a $,default
mailu-3_right-1,,mailu,3_right,iata,i.a.t.a,i a t a,,Greenhill2008,,false,^ i . a . t . a $,default
tsou-3_right-1,,tsou,3_right,vhona,v.h.o.n.a,v h o n a,,Greenhill2008,,false,^ v . h . o . n . a $,default
nias-3_right-1,,nias,3_right,kawõlõ,k.a.w.õ.l.õ,k a w õ l õ,,Greenhill2008,,false,^ k . a . w . õ . l . õ $,default
centralamis-3_right-1,,centralamis,3_right,kawanan,k.a.w.a.n.a.n,k a w a n a n,,Greenhill2008,,false,^ k . a . w . a . n . a . n $,default
banoni-3_right-1,,banoni,3_right,matoː,m.a.t.oː,m a t oː,,Greenhill2008,,false,^ m . a . t . oː $,default
singhi-3_right-1,,singhi,3_right,toux,t.o.u.x,t o u x,,Greenhill2008,,false,^ t . o . u . x $,default
banggi-3_right-1,,banggi,3_right,kikuan,k.i.k.u.a.n,k i k u a n,,Greenhill2008,,true,^ k . i . k . u . a . n $,default
merinamalagasy-4_legfoot-1,,merinamalagasy,4_legfoot,ranjo,r.a.n.j.o,r a n j o,,Greenhill2008,,true,^ r . a . n . j . o $,default
merinamalagasy-4_legfoot-2,,merinamalagasy,4_legfoot,toŋotra,t.o.ŋ.o.t.r.a,t o ŋ o t r a,,Greenhill2008,,false,^ t . o . ŋ . o . t . r . a $,default
thao-4_legfoot-1,,thao,4_legfoot,kuskus,k.u.s.k.u.s,k u s k u s,,Greenhill2008,,false,^ k . u . s . k . u . s $,default
palauan-4_legfoot-1,,palauan,4_legfoot,oacʰ,o.a.cʰ,o a cʰ,,Greenhill2008,,true,^ o . a . cʰ $,default
tunjung-4_legfoot-1,,tunjung,4_legfoot,uneŋ,u.n.e.ŋ,u n e ŋ,,Greenhill2008,,false,^ u . n . e . ŋ $,default
baree-4_legfoot-1,,baree,4_legfoot,witi,w.i.t.i,w i t i,,Greenhill2008,,false,^ w . i . t . i $,default
iban-4_legfoot-1,,iban,4_legfoot,kaki,k.a.k.i,k a k i,,Greenhill2008,,false,^ k . a . k . i $,default
iban-4_legfoot-2,,iban,4_legfoot,pah,p.a.h,p a h,,Greenhill2008,,false,^ p . a . h $,default
berawanlongterawan-4_legfoot-1,,berawanlongterawan,4_legfoot,gimaʔ,g.i.m.a.ʔ,g i m a ʔ,,Greenhill2008,,false,^ g . i . m . a . ʔ $,default
moken-4_legfoot-1,,moken,4_legfoot,pakaʔ,p.a.k.a.ʔ,p a k a ʔ,,Greenhill2008,,false,^ p . a . k . a . ʔ $,default
moken-4_legfoot-2,,moken,4_legfoot,kakaj,k.a.k.a.j,k a k a j,,Greenhill2008,,false,^ k . a . k . a . j $,default
hanunoo-4_legfoot-1,,hanunoo,4_legfoot,raparapa,r.a.p.a.r.a.p.a,r a p a r a p a,,Greenhill2008,,false,^ r . a . p . a . r . a . p . a $,default
wuna-4_legfoot-1,,wuna,4_legfoot,gʰagʰe,gʰ.a.gʰ.e,gʰ a gʰ e,,Greenhill2008,,false,^ gʰ . a . gʰ . e $,default
tetum-4_legfoot-1,,tetum,4_legfoot,ain,a.i.n,a i n,,Greenhill2008,,false,^ a . i . n $,default
mailu-4_legfoot-1,,mailu,4_legfoot,au,a.u,a u,,Greenhill2008,,false,^ a . u $,default
tsou-4_legfoot-1,,tsou,4_legfoot,ruru,r.u.r.u,r u r u,,Greenhill2008,,false,^ r . u . r . u $,default
nias-4_legfoot-1,,nias,4_legfoot,ahe,a.h.e,a h e,,Greenhill2008,,false,^ a . h . e $,default
centralamis-4_legfoot-1,,centralamis,4_legfoot,waqaj,w.a.q.a.j,w a q a j,,Greenhill2008,,false,^ w . a . q . a . j $,default
chamorro-4_legfoot-1,,chamorro,4_legfoot,adːeŋ,a.dː.e.ŋ,a dː e ŋ,,Greenhill2008,,false,^ a . dː . e . ŋ $,default
banoni-4_legfoot-1,,banoni,4_legfoot,rapinːa,r.a.p.i.nː.a,r a p i nː a,,Greenhill2008,,false,^ r . a . p . i . nː . a $,default
singhi-4_legfoot-1,,singhi,4_legfoot,peun,p.e.u.n,p e u n,,Greenhill2008,,false,^ p . e . u . n $,default
banggi-4_legfoot-1,,banggi,4_legfoot,uei,u.e.i,u e i,,Greenhill2008,,false,^ u . e . i $,default
maloh-5_towalk-1,,maloh,5_towalk,lambaʔ,l.a.m.b.a.ʔ,l a m b a ʔ,,Greenhill2008,,false,^ l . a . m . b . a . ʔ $,default
merinamalagasy-5_towalk-1,,merinamalagasy,5_towalk,mandéha,m.a.n.d.é.h.a,m a n d ʔ e h a,,Greenhill2008,,false,^ m . a . n . d . é . h . a $,default
palauan-5_towalk-1,,palauan,5_towalk,merael,m.e.r.a.e.l,m e r a e l,,Greenhill2008,,false,^ m . e . r . a . e . l $,default
tunjung-5_towalk-1,,tunjung,5_towalk,calan,c.a.l.a.n,c a l a n,,Greenhill2008,,false,^ c . a . l . a . n $,default
baree-5_towalk-1,,baree,5_towalk,linja,l.i.n.j.a,l i n j a,,Greenhill2008,,false,^ l . i . n . j . a $,default
iban-5_towalk-1,,iban,5_towalk,jalai,j.a.l.a.i,j a l a i,,Greenhill2008,,false,^ j . a . l . a . i $,default
berawanlongterawan-5_towalk-1,,berawanlongterawan,5_towalk,lakaw,l.a.k.a.w,l a k a w,,Greenhill2008,,false,^ l . a . k . a . w $,default
moken-5_towalk-1,,moken,5_towalk,lakaw,l.a.k.a.w,l a k a w,,Greenhill2008,,false,^ l . a . k . a . w $,default
hanunoo-5_towalk-1,,hanunoo,5_towalk,lumakaw,l.u.m.a.k.a.w,l u m a k a w,,Greenhill2008,,false,^ l . u . m . a . k . a . w $,default
wuna-5_towalk-1,,wuna,5_towalk,nokala,n.o.k.a.l.a,n o k a l a,,Greenhill2008,,false,^ n . o . k . a . l . a $,default
tetum-5_towalk-1,,tetum,5_towalk,laʔo,l.a.ʔ.o,l a ʔ o,,Greenhill2008,,false,^ l . a . ʔ . o $,default
mailu-5_towalk-1,,mailu,5_towalk,baebae,b.a.e.b.a.e,b a e b a e,,Greenhill2008,,false,^ b . a . e . b . a . e $,default
tsou-5_towalk-1,,tsou,5_towalk,coeconʉ,c.o.e.c.o.n.ʉ,c o e c o n ʉ,,Greenhill2008,,false,^ c . o . e . c . o . n . ʉ $,default
nias-5_towalk-1,,nias,5_towalk,fanõ,f.a.n.õ,f a n õ,,Greenhill2008,,false,^ f . a . n . õ $,default
centralamis-5_towalk-1,,centralamis,5_towalk,lumakat,l.u.m.a.k.a.t,l u m a k a t,,Greenhill2008,,false,^ l . u . m . a . k . a . t $,default
centralamis-5_towalk-2,,centralamis,5_towalk,rumakat,r.u.m.a.k.a.t,r u m a k a t,,Greenhill2008,,false,^ r . u . m . a . k . a . t $,default
chamorro-5_towalk-1,,chamorro,5_towalk,lahu,l.a.h.u,l a h u,,Greenhill2008,,false,^ l . a . h . u $,default
singhi-5_towalk-1,,singhi,5_towalk,ponu,p.o.n.u,p o n u,,Greenhill2008,,false,^ p . o . n . u $,default
banggi-5_towalk-1,,banggi,5_towalk,empaːno,e.m.p.aː.n.o,e m p aː n o,,Greenhill2008,,false,^ e . m . p . aː . n . o $,default
maloh-6_roadpath-1,,maloh,6_roadpath,dalan,d.a.l.a.n,d a l a n,,Greenhill2008,,false,^ d . a . l . a . n $,default
merinamalagasy-6_roadpath-1,,merinamalagasy,6_roadpath,lalana,l.a.l.a.n.a,l a l a n a,,Greenhill2008,,false,^ l . a . l . a . n . a $,default
thao-6_roadpath-1,,thao,6_roadpath,saran,s.a.r.a.n,s a r a n,,Greenhill2008,,false,^ s . a . r . a . n $,default
palauan-6_roadpath-1,,palauan,6_roadpath,rael,r.a.e.l,r a e l,,Greenhill2008,,false,^ r . a . e . l $,default
tunjung-6_roadpath-1,,tunjung,6_roadpath,loroŋ,l.o.r.o.ŋ,l o r o ŋ,,Greenhill2008,,false,^ l . o . r . o . ŋ $,default
baree-6_roadpath-1,,baree,6_roadpath,jaja,j.a.j.a,j a j a,,Greenhill2008,,false,^ j . a . j . a $,default
iban-6_roadpath-1,,iban,6_roadpath,jalai,j.a.l.a.i,j a l a i,,Greenhill2008,,false,^ j . a . l . a . i $,default
berawanlongterawan-6_roadpath-1,,berawanlongterawan,6_roadpath,ilan,i.l.a.n,i l a n,,Greenhill2008,,false,^ i . l . a . n $,default
hanunoo-6_roadpath-1,,hanunoo,6_roadpath,dalan,d.a.l.a.n,d a l a n,,Greenhill2008,,false,^ d . a . l . a . n $,default
wuna-6_roadpath-1,,wuna,6_roadpath,sala,s.a.l.a,s a l a,,Greenhill2008,,false,^ s . a . l . a $,default
tetum-6_roadpath-1,,tetum,6_roadpath,dalan,d.a.l.a.n,d a l a n,,Greenhill2008,,false,^ d . a . l . a . n $,default
mailu-6_roadpath-1,,mailu,6_roadpath,laea,l.a.e.a,l a e a,,Greenhill2008,,false,^ l . a . e . a $,default
tsou-6_roadpath-1,,tsou,6_roadpath,ceonʉ,c.e.o.n.ʉ,c e o n ʉ,,Greenhill2008,,false,^ c . e . o . n . ʉ $,default
nias-6_roadpath-1,,nias,6_roadpath,lala,l.a.l.a,l a l a,,Greenhill2008,,false,^ l . a . l . a $,default
centralamis-6_roadpath-1,,centralamis,6_roadpath,lalan,l.a.l.a.n,l a l a n,,Greenhill2008,,false,^ l . a . l . a . n $,default
chamorro-6_roadpath-1,,chamorro,6_roadpath,cʰalan,cʰ.a.l.a.n,cʰ a l a n,,Greenhill2008,,false,^ cʰ . a . l . a . n $,default
banoni-6_roadpath-1,,banoni,6_roadpath,sanana,s.a.n.a.n.a,s a n a n a,,Greenhill2008,,false,^ s . a . n . a . n . a $,default
singhi-6_roadpath-1,,singhi,6_roadpath,aran,a.r.a.n,a r a n,,Greenhill2008,,false,^ a . r . a . n $,default
maloh-7_tocome-1,,maloh,7_tocome,mondok,m.o.n.d.o.k,m o n d o k,,Greenhill2008,,false,^ m . o . n . d . o . k $,default
merinamalagasy-7_tocome-1,,merinamalagasy,7_tocome,avj,a.v.j,a v j,,Greenhill2008,,false,^ a . v . j $,default
merinamalagasy-7_tocome-2,,merinamalagasy,7_tocome,toŋa,t.o.ŋ.a,t o ŋ a,,Greenhill2008,,false,^ t . o . ŋ . a $,default
thao-7_tocome-1,,thao,7_tocome,munaj,m.u.n.a.j,m u n a j,,Greenhill2008,,false,^ m . u . n . a . j $,default
palauan-7_tocome-1,,palauan,7_tocome,méi,m.é.i,m ʔ e i,,Greenhill2008,,false,^ m . é . i $,default
tunjung-7_tocome-1,,tunjung,7_tocome,moːt,m.oː.t,m oː t,,Greenhill2008,,false,^ m . oː . t $,default
baree-7_tocome-1,,baree,7_tocome,maʔi,m.a.ʔ.i,m a ʔ i,,Greenhill2008,,false,^ m . a . ʔ . i $,default
iban-7_tocome-1,,iban,7_tocome,datai,d.a.t.a.i,d a t a i,,Greenhill2008,,true,^ d . a . t . a . i $,default
berawanlongterawan-7_tocome-1,,berawanlongterawan,7_tocome,liʔ,l.i.ʔ,l i ʔ,,Greenhill2008,,false,^ l . i . ʔ $,default
moken-7_tocome-1,,moken,7_tocome,ŋadin,ŋ.a.d.i.n,ŋ a d i n,,Greenhill2008,,false,^ ŋ . a . d . i . n $,default
hanunoo-7_tocome-1,,hanunoo,7_tocome,balik,b.a.l.i.k,b a l i k,,Greenhill2008,,false,^ b . a . l . i . k $,default
wuna-7_tocome-1,,wuna,7_tocome,mai,m.a.i,m a i,,Greenhill2008,,false,^ m . a . i $,default
tetum-7_tocome-1,,tetum,7_tocome,mai,m.a.i,m a i,,Greenhill2008,,false,^ m . a . i $,default
mailu-7_tocome-1,,mailu,7_tocome,ai,a.i,a i,,Greenhill2008,,true,^ a . i $,default
tsou-7_tocome-1,,tsou,7_tocome,oh,o.h,o h,,Greenhill2008,,false,^ o . h $,default
tsou-7_tocome-2,,tsou,7_tocome,uso,u.s.o,u s o,,Greenhill2008,,false,^ u . s . o $,default
nias-7_tocome-1,,nias,7_tocome,mõi,m.õ.i,m õ i,,Greenhill2008,,false,^ m . õ . i $,default
centralamis-7_tocome-1,,centralamis,7_tocome,tajni,t.a.j.n.i,t a j n i,,Greenhill2008,,false,^ t . a . j . n . i $,default
singhi-7_tocome-1,,singhi,7_tocome,nug,n.u.g,n u g,,Greenhill2008,,false,^ n . u . g $,default
banggi-7_tocome-1,,banggi,7_tocome,miaːtaŋ,m.i.aː.t.a.ŋ,m i aː t a ŋ,,Greenhill2008,,false,^ m . i . aː . t . a . ŋ $,default
maloh-8_toturn-1,,maloh,8_toturn,lempaŋ,l.e.m.p.a.ŋ,l e m p a ŋ,,Greenhill2008,,false,^ l . e . m . p . a . ŋ $,default
merinamalagasy-8_toturn-1,,merinamalagasy,8_toturn,vilj,v.i.l.j,v i l j,,Greenhill2008,,true,^ v . i . l . j $,default
thao-8_toturn-1,,thao,8_toturn,taushuqish,t.a.u.s.h.u.q.i.s.h,t a u s h u q i s h,,Greenhill2008,,false,^ t . a . u . s . h . u . q . i . s . h $,default
palauan-8_toturn-1,,palauan,8_toturn,meŋesoim,m.e.ŋ.e.s.o.i.m,m e ŋ e s o i m,,Greenhill2008,,false,^ m . e . ŋ . e . s . o . i . m $,default
tunjung-8_toturn-1,,tunjung,8_toturn,nencaŋ,n.e.n.c.a.ŋ,n e n c a ŋ,,Greenhill2008,,false,^ n . e . n . c . a . ŋ $,default
baree-8_toturn-1,,baree,8_toturn,gili,g.i.l.i,g i l i,,Greenhill2008,,false,^ g . i . l . i $,default
iban-8_toturn-1,,iban,8_toturn,bilok,b.i.l.o.k,b i l o k,,Greenhill2008,,false,^ b . i . l . o . k $,default
berawanlongterawan-8_toturn-1,,berawanlongterawan,8_toturn,ŋəlibiʔ,ŋ.ə.l.i.b.i.ʔ,ŋ ə l i b i ʔ,,Greenhill2008,,false,^ ŋ . ə . l . i . b . i . ʔ $,default
moken-8_toturn-1,,moken,8_toturn,nʲiliək,nʲ.i.l.i.ə.k,nʲ i l i ə k,,Greenhill2008,,false,^ nʲ . i . l . i . ə . k $,default
hanunoo-8_toturn-1,,hanunoo,8_toturn,simaŋ,s.i.m.a.ŋ,s i m a ŋ,,Greenhill2008,,false,^ s . i . m . a . ŋ $,default
wuna-8_toturn-1,,wuna,8_toturn,nobelo,n.o.b.e.l.o,n o b e l o,,Greenhill2008,,false,^ n . o . b . e . l . o $,default
tetum-8_toturn-1,,tetum,8_toturn,filas,f.i.l.a.s,f i l a s,,Greenhill2008,,true,^ f . i . l . a . s $,default
tetum-8_toturn-2,,tetum,8_toturn,fila,f.i.l.a,f i l a,,Greenhill2008,,true,^ f . i . l . a $,default
tetum-8_toturn-3,,tetum,8_toturn,faur,f.a.u.r,f a u r,,Greenhill2008,,true,^ f . a . u . r $,default
tsou-8_toturn-1,,tsou,8_toturn,miunu,m.i.u.n.u,m i u n u,,Greenhill2008,,false,^ m . i . u . n . u $,default
centralamis-8_toturn-1,,centralamis,8_toturn,maliwuŋ,m.a.l.i.w.u.ŋ,m a l i w u ŋ,,Greenhill2008,,false,^ m . a . l . i . w . u . ŋ $,default
banoni-8_toturn-1,,banoni,8_toturn,beruː,b.e.r.uː,b e r uː,,Greenhill2008,,false,^ b . e . r . uː $,default
banoni-8_toturn-2,,banoni,8_toturn,vegom,v.e.g.o.m,v e g o m,,Greenhill2008,,false,^ v . e . g . o . m $,default
singhi-8_toturn-1,,singhi,8_toturn,kus,k.u.s,k u s,,Greenhill2008,,false,^ k . u . s $,default
maloh-9_toswim-1,,maloh,9_toswim,arananaŋ,a.r.a.n.a.n.a.ŋ,a r a n a n a ŋ,,Greenhill2008,,true,^ a . r . a . n . a . n . a . ŋ $,default
merinamalagasy-9_toswim-1,,merinamalagasy,9_toswim,lomano,l.o.m.a.n.o,l o m a n o,,Greenhill2008,,false,^ l . o . m . a . n . o $,default
merinamalagasy-9_toswim-2,,merinamalagasy,9_toswim,milomano,m.i.l.o.m.a.n.o,m i l o m a n o,,Greenhill2008,,false,^ m . i . l . o . m . a . n . o $,default
thao-9_toswim-1,,thao,9_toswim,mrauz,m.r.a.u.z,m r a u z,,Greenhill2008,,false,^ m . r . a . u . z $,default
palauan-9_toswim-1,,palauan,9_toswim,meŋedub,m.e.ŋ.e.d.u.b,m e ŋ e d u b,,Greenhill2008,,false,^ m . e . ŋ . e . d . u . b $,default
tunjung-9_toswim-1,,tunjung,9_toswim,karaŋoj,k.a.r.a.ŋ.o.j,k a r a ŋ o j,,Greenhill2008,,false,^ k . a . r . a . ŋ . o . j $,default
baree-9_toswim-1,,baree,9_toswim,naŋu,n.a.ŋ.u,n a ŋ u,,Greenhill2008,,false,^ n . a . ŋ . u $,default
iban-9_toswim-1,,iban,9_toswim,njemerai,n.j.e.m.e.r.a.i,n j e m e r a i,,Greenhill2008,,false,^ n . j . e . m . e . r . a . i $,default
berawanlongterawan-9_toswim-1,,berawanlongterawan,9_toswim,pəloŋoj,p.ə.l.o.ŋ.o.j,p ə l o ŋ o j,,Greenhill2008,,false,^ p . ə . l . o . ŋ . o . j $,default
moken-9_toswim-1,,moken,9_toswim,naŋoj,n.a.ŋ.o.j,n a ŋ o j,,Greenhill2008,,false,^ n . a . ŋ . o . j $,default
hanunoo-9_toswim-1,,hanunoo,9_toswim,lumaŋuj,l.u.m.a.ŋ.u.j,l u m a ŋ u j,,Greenhill2008,,false,^ l . u . m . a . ŋ . u . j $,default
wuna-9_toswim-1,,wuna,9_toswim,leni,l.e.n.i,l e n i,,Greenhill2008,,false,^ l . e . n . i $,default
tetum-9_toswim-1,,tetum,9_toswim,nani,n.a.n.i,n a n i,,Greenhill2008,,false,^ n . a . n . i $,default
mailu-9_toswim-1,,mailu,9_toswim,loroloro,l.o.r.o.l.o.r.o,l o r o l o r o,,Greenhill2008,,false,^ l . o . r . o . l . o . r . o $,default
mailu-9_toswim-2,,mailu,9_toswim,rolorolo,r.o.l.o.r.o.l.o,r o l o r o l o,,Greenhill2008,,false,^ r . o . l . o . r . o . l . o $,default
tsou-9_toswim-1,,tsou,9_toswim,euhuŋzu,e.u.h.u.ŋ.z.u,e u h u ŋ z u,,Greenhill2008,,false,^ e . u . h . u . ŋ . z . u $,default
nias-9_toswim-1,,nias,9_toswim,molaŋi,m.o.l.a.ŋ.i,m o l a ŋ i,,Greenhill2008,,false,^ m . o . l . a . ŋ . i $,default
centralamis-9_toswim-1,,centralamis,9_toswim,laŋuj,l.a.ŋ.u.j,l a ŋ u j,,Greenhill2008,,false,^ l . a . ŋ . u . j $,default
centralamis-9_toswim-2,,centralamis,9_toswim,milaŋuj,m.i.l.a.ŋ.u.j,m i l a ŋ u j,,Greenhill2008,,false,^ m . i . l . a . ŋ . u . j $,default
chamorro-9_toswim-1,,chamorro,9_toswim,naŋunʲaŋu,n.a.ŋ.u.nʲ.a.ŋ.u,n a ŋ u nʲ a ŋ u,,Greenhill2008,,false,^ n . a . ŋ . u . nʲ . a . ŋ . u $,default
banoni-9_toswim-1,,banoni,9_toswim,suː,s.uː,s uː,,Greenhill2008,,false,^ s . uː $,default
singhi-9_toswim-1,,singhi,9_toswim,naŋuj,n.a.ŋ.u.j,n a ŋ u j,,Greenhill2008,,false,^ n . a . ŋ . u . j $,default
merinamalagasy-10_dirty-1,,merinamalagasy,10_dirty,maloto,m.a.l.o.t.o,m a l o t o,,Greenhill2008,,false,^ m . a . l . o . t . o $,default
thao-10_dirty-1,,thao,10_dirty,marisrisin,m.a.r.i.s.r.i.s.i.n,m a r i s r i s i n,,Greenhill2008,,false,^ m . a . r . i . s . r . i . s . i . n $,default
palauan-10_dirty-1,,palauan,10_dirty,idokel,i.d.o.k.e.l,i d o k e l,,Greenhill2008,,false,^ i . d . o . k . e . l $,default
tunjung-10_dirty-1,,tunjung,10_dirty,marotaʔ,m.a.r.o.t.a.ʔ,m a r o t a ʔ,,Greenhill2008,,false,^ m . a . r . o . t . a . ʔ $,default
baree-10_dirty-1,,baree,10_dirty,sapa,s.a.p.a,s a p a,,Greenhill2008,,false,^ s . a . p . a $,default
iban-10_dirty-1,,iban,10_dirty,kamah,k.a.m.a.h,k a m a h,,Greenhill2008,,false,^ k . a . m . a . h $,default
berawanlongterawan-10_dirty-1,,berawanlongterawan,10_dirty,labih,l.a.b.i.h,l a b i h,,Greenhill2008,,false,^ l . a . b . i . h $,default
moken-10_dirty-1,,moken,10_dirty,caʔiək,c.a.ʔ.i.ə.k,c a ʔ i ə k,,Greenhill2008,,false,^ c . a . ʔ . i . ə . k $,default
hanunoo-10_dirty-1,,hanunoo,10_dirty,majagtiŋ,m.a.j.a.g.t.i.ŋ,m a j a g t i ŋ,,Greenhill2008,,false,^ m . a . j . a . g . t . i . ŋ $,default
