ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Gabrielino-34_meat-1-1,Gabrielino-34_meat-1,-tūkin,34_meat-1,false,expert,,,,
Gabrielino-35_skin-1-1,Gabrielino-35_skin-1,axóxoc̣,35_skin-3,false,expert,,,,
Gabrielino-35_skin-2-1,Gabrielino-35_skin-2,axo:xoc,35_skin-3,false,expert,,,,
Gabrielino-36_bone-1-1,Gabrielino-36_bone-1,-ʔēʔin,36_bone-1,false,expert,,,,
Gabrielino-37_greasefat-1-1,Gabrielino-37_greasefat-1,witā,37_greasefat-2,false,expert,,,,
Gabrielino-38_egg-1-1,Gabrielino-38_egg-1,-xa:xen,38_egg-8,false,expert,,,,
Gabrielino-38_egg-2-1,Gabrielino-38_egg-2,-xāxin,38_egg-8,false,expert,,,,
Gabrielino-39_horn-1-1,Gabrielino-39_horn-1,-ʔāʔan,39_horn-1,false,expert,,,,
Gabrielino-41_feather-1-1,Gabrielino-41_feather-1,-māsan,41_feather-5,false,expert,,,,
Gabrielino-42_hair-1-1,Gabrielino-42_hair-1,-pwan,42_hair-2,false,expert,,,,
Gabrielino-43_head-1-1,Gabrielino-43_head-1,-pwan,43_head-14,false,expert,,,,
Gabrielino-44_ear-1-1,Gabrielino-44_ear-1,-nanax,44_ear-1,false,expert,,,,
Gabrielino-45_eye-1-1,Gabrielino-45_eye-1,-tsòtron,45_eye-3,false,expert,,,,
Gabrielino-45_eye-2-1,Gabrielino-45_eye-2,-co:con,45_eye-3,false,expert,,,,
Gabrielino-46_nose-1-1,Gabrielino-46_nose-1,-möpin,46_nose-1,false,expert,,,,
Gabrielino-47_mouth-1-1,Gabrielino-47_mouth-1,-toŋin,47_mouth-4,false,expert,,,,
Gabrielino-48_tooth-1-1,Gabrielino-48_tooth-1,-tatam,48_tooth-1,false,expert,,,,
Gabrielino-48_tooth-2-1,Gabrielino-48_tooth-2,-tāmin,,false,expert,,,,
Gabrielino-49_tongue-1-1,Gabrielino-49_tongue-1,-noŋin,49_tongue-2,false,expert,,,,
Gabrielino-50_clawnail-1-1,Gabrielino-50_clawnail-1,esčut,50_clawnail-5,false,expert,,,,
Gabrielino-50_clawnail-2-1,Gabrielino-50_clawnail-2,-čur,50_clawnail-5,false,expert,,,,
Gabrielino-51_foot-1-1,Gabrielino-51_foot-1,-nev,51_foot-2,false,expert,,,,
Gabrielino-52_knee-1-1,Gabrielino-52_knee-1,-tongu-n,52_knee-1,false,expert,,,,
Gabrielino-53_hand-1-1,Gabrielino-53_hand-1,-man,53_hand-1,false,expert,,,,
Gabrielino-54_arm-1-1,Gabrielino-54_arm-1,-man,54_arm-2,false,expert,,,,
Gabrielino-56_belly-1-1,Gabrielino-56_belly-1,-xo:nen,56_belly-9,false,expert,,,,
Gabrielino-56_belly-2-1,Gabrielino-56_belly-2,-xo:non,56_belly-9,false,expert,,,,
Gabrielino-58_neck-1-1,Gabrielino-58_neck-1,-ŋooŋ,58_neck-3,false,expert,,,,
Gabrielino-59_breast-1-1,Gabrielino-59_breast-1,-pin,59_breast-1,false,expert,,,,
Gabrielino-60_heart-1-1,Gabrielino-60_heart-1,-ṣūn,60_heart-2,false,expert,,,,
Gabrielino-62_drink-1-1,Gabrielino-62_drink-1,pa-a,62_drink-3,false,expert,,,,
Gabrielino-63_eat-1-1,Gabrielino-63_eat-1,ikwa-a,63_eat-2,false,expert,,,,
Gabrielino-66_see-1-1,Gabrielino-66_see-1,huta-a,66_see-7,false,expert,,,,
Gabrielino-66_see-2-1,Gabrielino-66_see-2,hūtu-,66_see-7,false,expert,,,,
Gabrielino-67_hear-1-1,Gabrielino-67_hear-1,naxākwa,67_hear-1,false,expert,,,,
Gabrielino-68_know-1-1,Gabrielino-68_know-1,hyo:n,68_know-4,false,expert,,,,
Gabrielino-69_sleep-1-1,Gabrielino-69_sleep-1,yetamku-a,69_sleep-6,false,expert,,,,
Gabrielino-70_die-1-1,Gabrielino-70_die-1,moyōk,70_die-8,false,expert,,,,
Gabrielino-71_kill-1-1,Gabrielino-71_kill-1,muka-a,71_kill-3,false,expert,,,,
Gabrielino-73_walk-1-1,Gabrielino-73_walk-1,nuŋino,73_walk-6,false,expert,,,,
Gabrielino-74_come-1-1,Gabrielino-74_come-1,kimā,74_come-1,false,expert,,,,
Gabrielino-75_lie-1-1,Gabrielino-75_lie-1,okō,75_lie-3,false,expert,,,,
Gabrielino-76_sitsitdown-1-1,Gabrielino-76_sitsitdown-1,yačo,76_sitsitdown-9,false,expert,,,,
Gabrielino-77_standup-1-1,Gabrielino-77_standup-1,karūk,77_standup-6,false,expert,,,,
Gabrielino-78_throw-1-1,Gabrielino-78_throw-1,piʔ,78_throw-22,false,expert,,,,
Gabrielino-79_give-1-1,Gabrielino-79_give-1,ua,79_give-4,false,expert,,,,
Gabrielino-80_say-1-1,Gabrielino-80_say-1,pāri,80_say-12,false,expert,,,,
Gabrielino-81_sing-1-1,Gabrielino-81_sing-1,čee-a,81_sing-4,false,expert,,,,
Gabrielino-82_sun-1-1,Gabrielino-82_sun-1,tami-t,82_sun-4,false,expert,,,,
Gabrielino-83_moon-1-1,Gabrielino-83_moon-1,moar,83_moon-1,false,expert,,,,
Gabrielino-83_moon-2-1,Gabrielino-83_moon-2,muār,83_moon-1,false,expert,,,,
Gabrielino-84_star-1-1,Gabrielino-84_star-1,šušyot,84_star-3,false,expert,,,,
Gabrielino-85_sky-1-1,Gabrielino-85_sky-1,tukupar,85_sky-1,false,expert,,,,
Gabrielino-86_water-1-1,Gabrielino-86_water-1,par,86_water-1,false,expert,,,,
Gabrielino-87_wind-1-1,Gabrielino-87_wind-1,axikaŋ,87_wind-6,false,expert,,,,
Gabrielino-88_rain-1-1,Gabrielino-88_rain-1,aqwakin,88_rain-8,false,expert,,,,
Gabrielino-89_snow-1-1,Gabrielino-89_snow-1,navakit,89_snow-1,false,expert,,,,
Gabrielino-90_stonerock-1-1,Gabrielino-90_stonerock-1,tūta,90_stonerock-1,false,expert,,,,
Gabrielino-90_stonerock-2-1,Gabrielino-90_stonerock-2,tota,90_stonerock-1,false,expert,,,,
Gabrielino-91_sand-1-1,Gabrielino-91_sand-1,piri,,false,expert,,,,
Gabrielino-91_sand-2-1,Gabrielino-91_sand-2,uhēt,91_sand-4,false,expert,,,,
Gabrielino-91_sand-3-1,Gabrielino-91_sand-3,ōhit,91_sand-4,false,expert,,,,
Gabrielino-92_earth-1-1,Gabrielino-92_earth-1,öxar,92_earth-3,false,expert,,,,
Gabrielino-92_earth-2-1,Gabrielino-92_earth-2,ōxar,92_earth-3,false,expert,,,,
Gabrielino-92_earth-3-1,Gabrielino-92_earth-3,tuvar,,false,expert,,,,
Gabrielino-93_salt-1-1,Gabrielino-93_salt-1,aŋor,93_salt-1,false,expert,,,,
Gabrielino-94_cloud-1-1,Gabrielino-94_cloud-1,akwākin,94_cloud-11,false,expert,,,,
Gabrielino-95_smoke-1-1,Gabrielino-95_smoke-1,maat,95_smoke-2,false,expert,,,,
Gabrielino-95_smoke-2-1,Gabrielino-95_smoke-2,-c̣iān,,false,expert,,,,
Gabrielino-96_fire-1-1,Gabrielino-96_fire-1,c̣āvut,96_fire-6,false,expert,,,,
Gabrielino-97_ash-1-1,Gabrielino-97_ash-1,košiš,97_ash-5,false,expert,,,,
Gabrielino-98_burn-1-1,Gabrielino-98_burn-1,virēk,98_burn-11,false,expert,,,,
Gabrielino-99_pathroad-1-1,Gabrielino-99_pathroad-1,pet,99_pathroad-1,false,expert,,,,
Gabrielino-100_mountain-1-1,Gabrielino-100_mountain-1,xai,100_mountain-2,false,expert,,,,
Gabrielino-101_red-1-1,Gabrielino-101_red-1,kwahoxa,101_red-L3,false,expert,,,,
Gabrielino-102_green-1-1,Gabrielino-102_green-1,takāpiʔ,102_green-18,false,expert,,,,
Gabrielino-103_yellow-1-1,Gabrielino-103_yellow-1,payūwit,103_yellow-9,false,expert,,,,
Gabrielino-104_white-1-1,Gabrielino-104_white-1,rawatai,104_white-7,false,expert,,,,
Gabrielino-105_black-1-1,Gabrielino-105_black-1,yupi:xa7,105_black-7,false,expert,,,,
Gabrielino-105_black-2-1,Gabrielino-105_black-2,yopi:xa7,105_black-7,false,expert,,,,
Gabrielino-106_night-1-1,Gabrielino-106_night-1,yauke,106_night-3,false,expert,,,,
Gabrielino-107_name-1-1,Gabrielino-107_name-1,-tuānyan,107_name-2,false,expert,,,,
Gabrielino-108_year-1-1,Gabrielino-108_year-1,tameevŋey,108_year-1,false,expert,,,,
Gabrielino-110_three-1-1,Gabrielino-110_three-1,páheʔ,110_three-1,false,expert,,,,
Gabrielino-111_four-1-1,Gabrielino-111_four-1,wačáʔ,111_four-1,false,expert,,,,
Gabrielino-112_five-1-1,Gabrielino-112_five-1,mahár,112_five-3,false,expert,,,,
Gabrielino-114_i-1-1,Gabrielino-114_i-1,nō,114_i-1,false,expert,,,,
Gabrielino-114_i-2-1,Gabrielino-114_i-2,nō̱mɑʔ,,false,expert,,,,
Gabrielino-115_yousing-1-1,Gabrielino-115_yousing-1,ō̱mɑʔ,115_yousing-2,false,expert,,,,
Gabrielino-116_we-1-1,Gabrielino-116_we-1,iyoomo,116_we-3,false,expert,,,,
Gabrielino-117_what-1-1,Gabrielino-117_what-1,hitɑ,117_what-4,false,expert,,,,
Gabrielino-118_who-1-1,Gabrielino-118_who-1,hakii,118_who-1,false,expert,,,,
Gabrielino-119_this-1-1,Gabrielino-119_this-1,mine,119_this-5,false,expert,,,,
Gabrielino-120_that-1-1,Gabrielino-120_that-1,pēʔe,120_that-8,false,expert,,,,
Gabrielino-121_all-1-1,Gabrielino-121_all-1,owɑ̱̄ʔix,121_all-9,false,expert,,,,
Hopi-1_nonot-1-1,Hopi-1_nonot-1,qá,1_nonot-1,false,expert,,,,
Hopi-1_nonot-2-1,Hopi-1_nonot-2,qaʔé,1_nonot-1,false,expert,,,,
Hopi-2_many-1-1,Hopi-2_many-1,káasta,2_many-10,false,expert,,,,
Hopi-3_one-1-1,Hopi-3_one-1,sɨɨka,3_one-1,false,expert,,,,
Hopi-4_two-1-1,Hopi-4_two-1,lööyöm,4_two-1,false,expert,,,,
Hopi-5_big-1-1,Hopi-5_big-1,wí̵ɨyoqa,5_big-5,false,expert,,,,
Hopi-6_old-1-1,Hopi-6_old-1,wí̵ɨyoʔo,6_old-5,false,expert,,,,
Hopi-6_old-2-1,Hopi-6_old-2,wɨɨya,6_old-5,false,expert,,,,
Hopi-7_small-1-1,Hopi-7_small-1,cáako,7_small-10,false,expert,,,,
Hopi-8_short-1-1,Hopi-8_short-1,cáava,8_short-5,false,expert,,,,
Hopi-9_long-1-1,Hopi-9_long-1,wí̵ɨpa,9_long-4,false,expert,,,,
Hopi-10_new-1-1,Hopi-10_new-1,pí̵ɨhɨ,10_new-1,false,expert,,,,
Hopi-11_good-1-1,Hopi-11_good-1,hópi,,false,expert,,,,
Hopi-12_round-1-1,Hopi-12_round-1,pöláŋpɨ,12_round-1,false,expert,,,,
Hopi-13_heavy-1-1,Hopi-13_heavy-1,pɨtɨ,13_heavy-2,false,expert,,,,
Hopi-14_dry-1-1,Hopi-14_dry-1,láaqu,14_dry-2,false,expert,,,,
Hopi-15_sharpblade-1-1,Hopi-15_sharpblade-1,qala-,15_sharpblade-8,false,expert,,,,
Hopi-16_dirty-1-1,Hopi-16_dirty-1,icéheʔe,16_dirty-8,false,expert,,,,
Hopi-17_full-1-1,Hopi-17_full-1,óopokiw-ta,17_full-15,false,expert,,,,
Hopi-18_cold-1-1,Hopi-18_cold-1,sí̵ɨsɨŋwa,18_cold-2,false,expert,,,,
Hopi-19_hot-1-1,Hopi-19_hot-1,mí̵ki,19_hot-8,false,expert,,,,
Hopi-20_woman-1-1,Hopi-20_woman-1,wɨɨti,20_woman-13,false,expert,,,,
Hopi-21_man-1-1,Hopi-21_man-1,táaqa,21_man-4,false,expert,,,,
Hopi-22_person-1-1,Hopi-22_person-1,sino,22_person-8,false,expert,,,,
Hopi-23_fish-1-1,Hopi-23_fish-1,páakiw,23_fish-1,false,expert,,,,
Hopi-24_bird-1-1,Hopi-24_bird-1,círo,24_bird-12,false,expert,,,,
Hopi-25_dog-1-1,Hopi-25_dog-1,póoko,25_dog-1,false,expert,,,,
Hopi-26_louse-1-1,Hopi-26_louse-1,átɨ,26_louse-2,false,expert,,,,
Hopi-27_snake-1-1,Hopi-27_snake-1,lölóŋw,27_snake-9,false,expert,,,,
Hopi-28_tree-1-1,Hopi-28_tree-1,cóki,28_tree-12,false,expert,,,,
Hopi-29_bark-1-1,Hopi-29_bark-1,cíipɨ,29_bark-10,false,expert,,,,
Hopi-30_leaf-1-1,Hopi-30_leaf-1,náapi,30_leaf-10,false,expert,,,,
Hopi-31_root-1-1,Hopi-31_root-1,ŋáʔat,31_root-2,false,expert,,,,
Hopi-32_seed-1-1,Hopi-32_seed-1,póosi,32_seed-1,false,expert,,,,
Hopi-33_blood-1-1,Hopi-33_blood-1,í̵ŋwa,33_blood-3,false,expert,,,,
Hopi-34_meat-1-1,Hopi-34_meat-1,síkwi,34_meat-8,false,expert,,,,
Hopi-35_skin-1-1,Hopi-35_skin-1,cíipɨ,35_skin-12,false,expert,,,,
Hopi-36_bone-1-1,Hopi-36_bone-1,ööqa,36_bone-1,false,expert,,,,
Hopi-37_greasefat-1-1,Hopi-37_greasefat-1,wíhɨ,37_greasefat-2,false,expert,,,,
Hopi-38_egg-1-1,Hopi-38_egg-1,nöhɨ,38_egg-1,false,expert,,,,
Hopi-39_horn-1-1,Hopi-39_horn-1,áala,39_horn-1,false,expert,,,,
Hopi-40_tail-1-1,Hopi-40_tail-1,sɨri,40_tail-3,false,expert,,,,
Hopi-41_feather-1-1,Hopi-41_feather-1,nákwa,41_feather-11,false,expert,,,,
Hopi-42_hair-1-1,Hopi-42_hair-1,höömi,42_hair-9,false,expert,,,,
Hopi-43_head-1-1,Hopi-43_head-1,qöytö,43_head-13,false,expert,,,,
Hopi-44_ear-1-1,Hopi-44_ear-1,náqvɨ,44_ear-1,false,expert,,,,
Hopi-45_eye-1-1,Hopi-45_eye-1,póosi,45_eye-1,false,expert,,,,
Hopi-46_nose-1-1,Hopi-46_nose-1,yáqa,46_nose-2,false,expert,,,,
Hopi-47_mouth-1-1,Hopi-47_mouth-1,móʔa,47_mouth-7,false,expert,,,,
Hopi-48_tooth-1-1,Hopi-48_tooth-1,táma,48_tooth-1,false,expert,,,,
Hopi-49_tongue-1-1,Hopi-49_tongue-1,léŋi,49_tongue-2,false,expert,,,,
Hopi-50_clawnail-1-1,Hopi-50_clawnail-1,sóki,50_clawnail-5,false,expert,,,,
Hopi-51_foot-1-1,Hopi-51_foot-1,kí̵kɨ,51_foot-1,false,expert,,,,
Hopi-52_knee-1-1,Hopi-52_knee-1,támë,52_knee-1,false,expert,,,,
Hopi-53_hand-1-1,Hopi-53_hand-1,máʔa,53_hand-1,false,expert,,,,
Hopi-54_arm-1-1,Hopi-54_arm-1,máʔa,54_arm-2,false,expert,,,,
Hopi-55_rope-1-1,Hopi-55_rope-1,wíkpaŋwa,55_rope-4,false,expert,,,,
Hopi-56_belly-1-1,Hopi-56_belly-1,póno,56_belly-2,false,expert,,,,
Hopi-57_navelbellybutton-1-1,Hopi-57_navelbellybutton-1,sípna,,false,expert,,,,
Hopi-58_neck-1-1,Hopi-58_neck-1,kwáapi,58_neck-1,false,expert,,,,
Hopi-59_breast-1-1,Hopi-59_breast-1,píihɨ,59_breast-1,false,expert,,,,
Hopi-60_heart-1-1,Hopi-60_heart-1,ɨnáŋwɨ,60_heart-6,false,expert,,,,
Hopi-61_liver-1-1,Hopi-61_liver-1,ní̵ɨma,61_liver-1,false,expert,,,,
Hopi-62_drink-1-1,Hopi-62_drink-1,híiko,62_drink-2,false,expert,,,,
Hopi-63_eat-1-1,Hopi-63_eat-1,sówa,63_eat-3,false,expert,,,,
Hopi-64_bite-1-1,Hopi-64_bite-1,kí̵ɨki,64_bite-1,false,expert,,,,
Hopi-65_vomit-1-1,Hopi-65_vomit-1,náyöʔ,65_vomit-1,false,expert,,,,
Hopi-66_see-1-1,Hopi-66_see-1,yóri,66_see-8,false,expert,,,,
Hopi-67_hear-1-1,Hopi-67_hear-1,navota,67_hear-1,false,expert,,,,
Hopi-68_know-1-1,Hopi-68_know-1,navóta,68_know-8,false,expert,,,,
Hopi-69_sleep-1-1,Hopi-69_sleep-1,pí̵ɨwi,69_sleep-1,false,expert,,,,
Hopi-70_die-1-1,Hopi-70_die-1,móok,70_die-2,false,expert,,,,
Hopi-71_kill-1-1,Hopi-71_kill-1,níina,71_kill-6,false,expert,,,,
Hopi-72_fly-1-1,Hopi-72_fly-1,másay-,72_fly-11,false,expert,,,,
Hopi-72_fly-2-1,Hopi-72_fly-2,pí̵ɨyalti,72_fly-15,false,expert,,,,
Hopi-73_walk-1-1,Hopi-73_walk-1,wáaynɨma,73_walk-2,false,expert,,,,
Hopi-74_come-1-1,Hopi-74_come-1,péewiʔ,74_come-7,false,expert,,,,
Hopi-75_lie-1-1,Hopi-75_lie-1,wáʔökiw-ta,75_lie-8,false,expert,,,,
Hopi-76_sitsitdown-1-1,Hopi-76_sitsitdown-1,qátɨ,76_sitsitdown-1,false,expert,,,,
Hopi-77_standup-1-1,Hopi-77_standup-1,wí̵nɨ,77_standup-1,false,expert,,,,
Hopi-78_throw-1-1,Hopi-78_throw-1,tí̵ɨva,78_throw-3,false,expert,,,,
Hopi-79_give-1-1,Hopi-79_give-1,máqa,79_give-3,false,expert,,,,
Hopi-80_say-1-1,Hopi-80_say-1,kí-ta,80_say-9,false,expert,,,,
Hopi-81_sing-1-1,Hopi-81_sing-1,táaw-ma,81_sing-11,false,expert,,,,
Hopi-82_sun-1-1,Hopi-82_sun-1,táawa,82_sun-1,false,expert,,,,
Hopi-83_moon-1-1,Hopi-83_moon-1,mí̵ɨyawɨ,83_moon-1,false,expert,,,,
Hopi-84_star-1-1,Hopi-84_star-1,sóohɨ,84_star-3,false,expert,,,,
Hopi-85_sky-1-1,Hopi-85_sky-1,tókpela,85_sky-1,false,expert,,,,
Hopi-86_water-1-1,Hopi-86_water-1,páahɨ,86_water-1,false,expert,,,,
Hopi-87_wind-1-1,Hopi-87_wind-1,hí̵ɨkaŋwɨ,87_wind-1,false,expert,,,,
Hopi-88_rain-1-1,Hopi-88_rain-1,yóoyoki,88_rain-3,false,expert,,,,
Hopi-88_rain-2-1,Hopi-88_rain-2,yoyáŋ-wɨnɨ,,false,expert,,,,
Hopi-89_snow-1-1,Hopi-89_snow-1,ní̵va,89_snow-1,false,expert,,,,
Hopi-90_stonerock-1-1,Hopi-90_stonerock-1,ówa,90_stonerock-4,false,expert,,,,
Hopi-91_sand-1-1,Hopi-91_sand-1,tí̵íwa,91_sand-11,false,expert,,,,
Hopi-92_earth-1-1,Hopi-92_earth-1,tí̵ckwa,92_earth-1,false,expert,,,,
Hopi-93_salt-1-1,Hopi-93_salt-1,öŋa,93_salt-1,false,expert,,,,
Hopi-94_cloud-1-1,Hopi-94_cloud-1,óomawɨ,94_cloud-12,false,expert,,,,
Hopi-95_smoke-1-1,Hopi-95_smoke-1,kwíiciŋwɨ,95_smoke-4,false,expert,,,,
Hopi-96_fire-1-1,Hopi-96_fire-1,í̵ɨwiŋwɨ,96_fire-7,false,expert,,,,
Hopi-97_ash-1-1,Hopi-97_ash-1,qöcvi,97_ash-5,false,expert,,,,
Hopi-98_burn-1-1,Hopi-98_burn-1,í̵wi,98_burn-12,false,expert,,,,
Hopi-99_pathroad-1-1,Hopi-99_pathroad-1,pöhɨ,99_pathroad-1,false,expert,,,,
Hopi-100_mountain-1-1,Hopi-100_mountain-1,tɨɨwi,100_mountain-3,false,expert,,,,
Hopi-100_mountain-2-1,Hopi-100_mountain-2,tɨɨkwi,100_mountain-3,false,expert,,,,
Hopi-101_red-1-1,Hopi-101_red-1,palá-,101_red-8,false,expert,,,,
Hopi-102_green-1-1,Hopi-102_green-1,sakwa,102_green-2,false,expert,,,,
Hopi-102_green-2-1,Hopi-102_green-2,sakwa,102_green-2,false,expert,,,,
Hopi-103_yellow-1-1,Hopi-103_yellow-1,sikáŋpɨ,103_yellow-10,false,expert,,,,
Hopi-104_white-1-1,Hopi-104_white-1,qöycaawasaʔ,104_white-8,false,expert,,,,
Hopi-105_black-1-1,Hopi-105_black-1,qöymviwsaʔ,105_black-8,false,expert,,,,
Hopi-106_night-1-1,Hopi-106_night-1,míhi,106_night-4,false,expert,,,,
Hopi-106_night-2-1,Hopi-106_night-2,mihíkpɨ,106_night-4,false,expert,,,,
Hopi-107_name-1-1,Hopi-107_name-1,tí̵ŋwni,107_name-2,false,expert,,,,
Hopi-108_year-1-1,Hopi-108_year-1,yáasaŋwɨ,108_year-9,false,expert,,,,
Hopi-110_three-1-1,Hopi-110_three-1,paayom,110_three-1,false,expert,,,,
Hopi-111_four-1-1,Hopi-111_four-1,naalöyöm,111_four-3,false,expert,,,,
Hopi-112_five-1-1,Hopi-112_five-1,civot,112_five-11,false,expert,,,,
Hopi-113_six-1-1,Hopi-113_six-1,navay,113_six-1,false,expert,,,,
Hopi-114_i-1-1,Hopi-114_i-1,nɯʔ,114_i-1,false,expert,,,,
Hopi-115_yousing-1-1,Hopi-115_yousing-1,ɯm,115_yousing-1,false,expert,,,,
Hopi-116_we-1-1,Hopi-116_we-1,itɑm,116_we-1,false,expert,,,,
Hopi-117_what-1-1,Hopi-117_what-1,hī̑tɑ,117_what-1,false,expert,,,,
Hopi-117_what-2-1,Hopi-117_what-2,himɯ,117_what-1,false,expert,,,,
Hopi-118_who-1-1,Hopi-118_who-1,hɑk,118_who-1,false,expert,,,,
Hopi-119_this-1-1,Hopi-119_this-1,iʔ,119_this-1,false,expert,,,,
Hopi-120_that-1-1,Hopi-120_that-1,pɑm,120_that-1,false,expert,,,,
Hopi-121_all-1-1,Hopi-121_all-1,sō̑sojɑm,121_all-2,false,expert,,,,
Hopi-121_all-2-1,Hopi-121_all-2,sō̑soj,121_all-2,false,expert,,,,
Hopi-122_swim-1-1,Hopi-122_swim-1,momortimɑ,122_swim-7,false,expert,,,,
Papago-1_nonot-1-1,Papago-1_nonot-1,pi,1_nonot-2,false,expert,,,,
Papago-1_nonot-2-1,Papago-1_nonot-2,piaʔa,1_nonot-2,false,expert,,,,
Papago-2_many-1-1,Papago-2_many-1,muʔi,2_many-7,false,expert,,,,
Papago-3_one-1-1,Papago-3_one-1,hɨmako,3_one-1,false,expert,,,,
Papago-4_two-1-1,Papago-4_two-1,gook,4_two-1,false,expert,,,,
Papago-5_big-1-1,Papago-5_big-1,gɨʔɨ,5_big-5,false,expert,,,,
Papago-6_old-1-1,Papago-6_old-1,hɨki-hukam,6_old-16,false,expert,,,,
Papago-7_small-1-1,Papago-7_small-1,čumču,7_small-5,false,expert,,,,
Papago-8_short-1-1,Papago-8_short-1,ṣopolk,8_short-5,false,expert,,,,
Papago-9_long-1-1,Papago-9_long-1,čɨw,9_long-5,false,expert,,,,
Papago-10_new-1-1,Papago-10_new-1,wɨčij,10_new-1,false,expert,,,,
Papago-11_good-1-1,Papago-11_good-1,s-ap,11_good-12,false,expert,,,,
Papago-12_round-1-1,Papago-12_round-1,olas,12_round-12,false,expert,,,,
Papago-13_heavy-1-1,Papago-13_heavy-1,s-wɨɨč,13_heavy-2,false,expert,,,,
Papago-14_dry-1-1,Papago-14_dry-1,s-gaki,14_dry-2,false,expert,,,,
Papago-15_sharpblade-1-1,Papago-15_sharpblade-1,mu'uk,15_sharpblade-2,false,expert,,,,
Papago-16_dirty-1-1,Papago-16_dirty-1,s-biitagim,16_dirty-9,false,expert,,,,
Papago-17_full-1-1,Papago-17_full-1,s-kowog,17_full-3,false,expert,,,,
Papago-18_cold-1-1,Papago-18_cold-1,s-hɨɨpid,18_cold-2,false,expert,,,,
Papago-19_hot-1-1,Papago-19_hot-1,s-toni,19_hot-3,false,expert,,,,
Papago-20_woman-1-1,Papago-20_woman-1,uwi,20_woman-5,false,expert,,,,
Papago-21_man-1-1,Papago-21_man-1,čɨoj,21_man-5,false,expert,,,,
Papago-22_person-1-1,Papago-22_person-1,hɨmajkam,22_person-3,false,expert,,,,
Papago-23_fish-1-1,Papago-23_fish-1,watopi,23_fish-3,false,expert,,,,
Papago-24_bird-1-1,Papago-24_bird-1,uʔuwhig,24_bird-5,false,expert,,,,
Papago-25_dog-1-1,Papago-25_dog-1,gogs,25_dog-5,false,expert,,,,
Papago-26_louse-1-1,Papago-26_louse-1,aaʔač,26_louse-2,false,expert,,,,
Papago-27_snake-1-1,Papago-27_snake-1,ko7owi,27_snake-1,false,expert,,,,
Papago-28_tree-1-1,Papago-28_tree-1,uus,28_tree-2,false,expert,,,,
Papago-29_bark-1-1,Papago-29_bark-1,ɨldag,29_bark-5,false,expert,,,,
Papago-30_leaf-1-1,Papago-30_leaf-1,haahag,30_leaf-3,false,expert,,,,
Papago-31_root-1-1,Papago-31_root-1,tatk,31_root-4,false,expert,,,,
Papago-32_seed-1-1,Papago-32_seed-1,kai,32_seed-3,false,expert,,,,
Papago-33_blood-1-1,Papago-33_blood-1,ɨɨʔɨḍ,33_blood-4,false,expert,,,,
Papago-34_meat-1-1,Papago-34_meat-1,čuukug,34_meat-1,false,expert,,,,
Papago-35_skin-1-1,Papago-35_skin-1,ɨldag,35_skin-4,false,expert,,,,
Papago-36_bone-1-1,Papago-36_bone-1,ooʔo,36_bone-1,false,expert,,,,
Papago-37_greasefat-1-1,Papago-37_greasefat-1,giigi,37_greasefat-2,false,expert,,,,
Papago-38_egg-1-1,Papago-38_egg-1,nonha,38_egg-1,false,expert,,,,
Papago-39_horn-1-1,Papago-39_horn-1,aʔag,39_horn-1,false,expert,,,,
Papago-40_tail-1-1,Papago-40_tail-1,bahi,40_tail-1,false,expert,,,,
Papago-41_feather-1-1,Papago-41_feather-1,aʔan,41_feather-4,false,expert,,,,
Papago-42_hair-1-1,Papago-42_hair-1,moʔo,42_hair-1,false,expert,,,,
Papago-43_head-1-1,Papago-43_head-1,moʔo,43_head-6,false,expert,,,,
Papago-44_ear-1-1,Papago-44_ear-1,naak,44_ear-1,false,expert,,,,
Papago-45_eye-1-1,Papago-45_eye-1,wuhi,45_eye-1,false,expert,,,,
Papago-46_nose-1-1,Papago-46_nose-1,daak,46_nose-2,false,expert,,,,
Papago-47_mouth-1-1,Papago-47_mouth-1,čini,47_mouth-4,false,expert,,,,
Papago-48_tooth-1-1,Papago-48_tooth-1,taatami,48_tooth-1,false,expert,,,,
Papago-49_tongue-1-1,Papago-49_tongue-1,nɨɨni,49_tongue-2,false,expert,,,,
Papago-50_clawnail-1-1,Papago-50_clawnail-1,huuč,50_clawnail-5,false,expert,,,,
Papago-51_foot-1-1,Papago-51_foot-1,taḍ,51_foot-4,false,expert,,,,
Papago-52_knee-1-1,Papago-52_knee-1,toon,52_knee-1,false,expert,,,,
Papago-53_hand-1-1,Papago-53_hand-1,nowi,53_hand-3,false,expert,,,,
Papago-54_arm-1-1,Papago-54_arm-1,nowi,54_arm-6,false,expert,,,,
Papago-55_rope-1-1,Papago-55_rope-1,wuuḍ,55_rope-21,false,expert,,,,
Papago-56_belly-1-1,Papago-56_belly-1,wook,56_belly-2,false,expert,,,,
Papago-57_navelbellybutton-1-1,Papago-57_navelbellybutton-1,hik,57_navelbellybutton-2,false,expert,,,,
Papago-58_neck-1-1,Papago-58_neck-1,kuswo,58_neck-9,false,expert,,,,
Papago-59_breast-1-1,Papago-59_breast-1,wipi,59_breast-1,false,expert,,,,
Papago-60_heart-1-1,Papago-60_heart-1,iibdag,60_heart-3,false,expert,,,,
